"Plot Title: 21909581"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909581, SEN S/N: 21909581)","Temp, °F (LGR S/N: 21909581, SEN S/N: 21909581)","Expired Sensor Cap (LGR S/N: 21909581)","Coupler Detached (LGR S/N: 21909581)","Coupler Attached (LGR S/N: 21909581)","Stopped (LGR S/N: 21909581)","End Of File (LGR S/N: 21909581)"
1800,11/05/24 10:22:36 AM,5.01,84.27,,,,,
1801,11/05/24 11:22:36 AM,12.13,84.34,,,,,
1802,11/05/24 12:22:36 PM,16.82,84.45,,,,,
1803,11/05/24 01:22:36 PM,17.00,84.42,,,,,
1804,11/05/24 02:22:36 PM,17.49,84.45,,,,,
1805,11/05/24 03:22:36 PM,19.13,84.49,,,,,
1806,11/05/24 04:22:36 PM,17.74,84.49,,,,,
1807,11/05/24 05:22:36 PM,18.46,84.52,,,,,
1808,11/05/24 06:22:36 PM,11.48,84.52,,,,,
1809,11/05/24 07:22:36 PM,1.82,84.49,,,,,
1810,11/05/24 08:22:36 PM,0.42,84.49,,,,,
1811,11/05/24 09:22:36 PM,0.23,84.42,,,,,
1812,11/05/24 10:22:36 PM,0.20,84.38,,,,,
1813,11/05/24 11:22:36 PM,0.18,84.42,,,,,
1814,11/06/24 12:22:36 AM,0.14,84.42,,,,,
1815,11/06/24 01:22:36 AM,0.12,84.45,,,,,
1816,11/06/24 02:22:36 AM,0.10,84.45,,,,,
1817,11/06/24 03:22:36 AM,0.10,84.45,,,,,
1818,11/06/24 04:22:36 AM,0.09,84.45,,,,,
1819,11/06/24 05:22:36 AM,0.09,84.45,,,,,
1820,11/06/24 06:22:36 AM,0.09,84.52,,,,,
1821,11/06/24 07:22:36 AM,0.08,84.49,,,,,
1822,11/06/24 08:22:36 AM,0.10,84.49,,,,,
1823,11/06/24 09:22:36 AM,0.57,84.49,,,,,
1824,11/06/24 10:22:36 AM,3.80,84.56,,,,,
1825,11/06/24 11:22:36 AM,12.69,84.63,,,,,
1826,11/06/24 12:22:36 PM,18.32,84.74,,,,,
1827,11/06/24 01:22:36 PM,18.19,84.85,,,,,
1828,11/06/24 02:22:36 PM,17.63,84.99,,,,,
1829,11/06/24 03:22:36 PM,18.35,84.85,,,,,
1830,11/06/24 04:22:36 PM,20.11,84.85,,,,,
1831,11/06/24 05:22:36 PM,19.94,84.88,,,,,
1832,11/06/24 06:22:36 PM,13.23,84.85,,,,,
1833,11/06/24 07:22:36 PM,1.72,84.81,,,,,
1834,11/06/24 08:22:36 PM,0.39,84.85,,,,,
1835,11/06/24 09:22:36 PM,0.21,84.92,,,,,
1836,11/06/24 10:22:36 PM,0.17,84.88,,,,,
1837,11/06/24 11:22:36 PM,0.14,84.88,,,,,
1838,11/07/24 12:22:36 AM,0.13,84.88,,,,,
1839,11/07/24 01:22:36 AM,0.11,84.88,,,,,
1840,11/07/24 02:22:36 AM,0.11,84.85,,,,,
1841,11/07/24 03:22:36 AM,0.09,84.85,,,,,
1842,11/07/24 04:22:36 AM,0.08,84.81,,,,,
1843,11/07/24 05:22:36 AM,0.08,84.81,,,,,
1844,11/07/24 06:22:36 AM,0.08,84.78,,,,,
1845,11/07/24 07:22:36 AM,0.08,84.81,,,,,
1846,11/07/24 08:22:36 AM,0.09,84.74,,,,,
1847,11/07/24 09:22:36 AM,0.41,84.74,,,,,
1848,11/07/24 10:22:36 AM,2.64,84.78,,,,,
1849,11/07/24 11:22:36 AM,9.97,84.70,,,,,
1850,11/07/24 12:22:36 PM,19.53,84.67,,,,,
1851,11/07/24 01:22:36 PM,18.17,84.67,,,,,
1852,11/07/24 02:22:36 PM,18.13,84.70,,,,,
1853,11/07/24 03:22:36 PM,18.66,84.78,,,,,
1854,11/07/24 04:22:36 PM,19.82,84.78,,,,,
1855,11/07/24 05:22:36 PM,19.76,84.70,,,,,
1856,11/07/24 06:22:36 PM,13.03,84.60,,,,,
1857,11/07/24 07:22:36 PM,2.23,84.60,,,,,
1858,11/07/24 08:22:36 PM,0.41,84.56,,,,,
1859,11/07/24 09:22:36 PM,0.21,84.60,,,,,
1860,11/07/24 10:22:36 PM,0.15,84.63,,,,,
1861,11/07/24 11:22:36 PM,0.13,84.60,,,,,
1862,11/08/24 12:22:36 AM,0.12,84.60,,,,,
1863,11/08/24 01:22:36 AM,0.11,84.60,,,,,
1864,11/08/24 02:22:36 AM,0.11,84.63,,,,,
1865,11/08/24 03:22:36 AM,0.10,84.63,,,,,
1866,11/08/24 04:22:36 AM,0.09,84.67,,,,,
1867,11/08/24 05:22:36 AM,0.09,84.67,,,,,
1868,11/08/24 06:22:36 AM,0.09,84.63,,,,,
1869,11/08/24 07:22:36 AM,0.08,84.63,,,,,
1870,11/08/24 08:22:36 AM,0.09,84.63,,,,,
1871,11/08/24 09:22:36 AM,0.40,84.67,,,,,
1872,11/08/24 10:22:36 AM,3.30,84.67,,,,,
1873,11/08/24 11:22:36 AM,14.12,84.74,,,,,
1874,11/08/24 12:22:36 PM,21.20,84.78,,,,,
1875,11/08/24 01:22:36 PM,18.48,84.85,,,,,
1876,11/08/24 02:22:36 PM,17.25,84.88,,,,,
1877,11/08/24 03:22:36 PM,18.65,85.03,,,,,
1878,11/08/24 04:22:36 PM,20.60,85.10,,,,,
1879,11/08/24 05:22:36 PM,19.74,84.92,,,,,
1880,11/08/24 06:22:36 PM,12.02,84.85,,,,,
1881,11/08/24 07:22:36 PM,1.24,84.74,,,,,
1882,11/08/24 08:22:36 PM,0.31,84.85,,,,,
1883,11/08/24 09:22:36 PM,0.18,84.88,,,,,
1884,11/08/24 10:22:36 PM,0.15,84.96,,,,,
1885,11/08/24 11:22:36 PM,0.12,84.74,,,,,
1886,11/09/24 12:22:36 AM,0.13,84.60,,,,,
1887,11/09/24 01:22:36 AM,0.12,84.60,,,,,
1888,11/09/24 02:22:36 AM,0.11,84.63,,,,,
1889,11/09/24 03:22:36 AM,0.10,84.63,,,,,
1890,11/09/24 04:22:36 AM,0.09,84.60,,,,,
1891,11/09/24 05:22:36 AM,0.09,84.60,,,,,
1892,11/09/24 06:22:36 AM,0.09,84.60,,,,,
1893,11/09/24 07:22:36 AM,0.09,84.63,,,,,
1894,11/09/24 08:22:36 AM,0.09,84.63,,,,,
1895,11/09/24 09:22:36 AM,0.31,84.60,,,,,
1896,11/09/24 10:22:36 AM,2.58,84.67,,,,,
1897,11/09/24 11:22:36 AM,6.39,84.85,,,,,
1898,11/09/24 12:22:36 PM,11.37,85.21,,,,,
1899,11/09/24 01:22:36 PM,12.20,85.32,,,,,
1900,11/09/24 02:22:36 PM,13.12,85.06,,,,,
1901,11/09/24 03:22:36 PM,13.95,85.17,,,,,
1902,11/09/24 04:22:36 PM,14.02,85.21,,,,,
1903,11/09/24 05:22:36 PM,12.61,85.14,,,,,
1904,11/09/24 06:22:36 PM,6.51,85.10,,,,,
1905,11/09/24 07:22:36 PM,0.62,85.10,,,,,
1906,11/09/24 08:22:36 PM,0.21,85.17,,,,,
1907,11/09/24 09:22:36 PM,0.15,85.21,,,,,
1908,11/09/24 10:22:36 PM,0.13,85.35,,,,,
1909,11/09/24 11:22:36 PM,0.12,85.21,,,,,
1910,11/10/24 12:22:36 AM,0.13,84.99,,,,,
1911,11/10/24 01:22:36 AM,0.12,84.81,,,,,
1912,11/10/24 02:22:36 AM,0.12,84.74,,,,,
1913,11/10/24 03:22:36 AM,0.13,84.74,,,,,
1914,11/10/24 04:22:36 AM,0.12,84.78,,,,,
1915,11/10/24 05:22:36 AM,0.12,84.78,,,,,
1916,11/10/24 06:22:36 AM,0.12,84.78,,,,,
1917,11/10/24 07:22:36 AM,0.10,84.85,,,,,
1918,11/10/24 08:22:36 AM,0.09,84.92,,,,,
1919,11/10/24 09:22:36 AM,0.13,84.85,,,,,
1920,11/10/24 10:22:36 AM,0.32,84.88,,,,,
1921,11/10/24 11:22:36 AM,2.97,85.06,,,,,
1922,11/10/24 12:22:36 PM,10.14,85.28,,,,,
1923,11/10/24 01:22:36 PM,11.06,85.21,,,,,
1924,11/10/24 02:22:36 PM,13.46,85.28,,,,,
1925,11/10/24 03:22:36 PM,13.99,85.42,,,,,
1926,11/10/24 04:22:36 PM,14.28,85.42,,,,,
1927,11/10/24 05:22:36 PM,11.94,85.50,,,,,
1928,11/10/24 06:22:36 PM,6.53,85.32,,,,,
1929,11/10/24 07:22:36 PM,0.60,85.32,,,,,
1930,11/10/24 08:22:36 PM,0.20,85.35,,,,,
1931,11/10/24 09:22:36 PM,0.17,85.42,,,,,
1932,11/10/24 10:22:36 PM,0.13,85.68,,,,,
1933,11/10/24 11:22:36 PM,0.13,85.89,,,,,
1934,11/11/24 12:22:36 AM,0.12,85.71,,,,,
1935,11/11/24 01:22:36 AM,0.12,85.39,,,,,
1936,11/11/24 02:22:36 AM,0.13,85.17,,,,,
1937,11/11/24 03:22:36 AM,0.13,85.21,,,,,
1938,11/11/24 04:22:36 AM,0.14,85.28,,,,,
1939,11/11/24 05:22:36 AM,0.14,85.28,,,,,
1940,11/11/24 06:22:36 AM,0.13,85.32,,,,,
1941,11/11/24 07:22:36 AM,0.12,85.39,,,,,
1942,11/11/24 08:22:36 AM,0.12,85.42,,,,,
1943,11/11/24 09:22:36 AM,0.34,85.46,,,,,
1944,11/11/24 10:22:36 AM,2.61,85.50,,,,,
1945,11/11/24 11:22:36 AM,6.67,85.53,,,,,
1946,11/11/24 12:22:36 PM,5.81,85.57,,,,,
1947,11/11/24 01:22:36 PM,7.61,85.60,,,,,
1948,11/11/24 02:22:36 PM,10.19,85.60,,,,,
1949,11/11/24 03:22:36 PM,13.23,85.53,,,,,
1950,11/11/24 04:22:36 PM,14.06,85.50,,,,,
1951,11/11/24 05:22:36 PM,11.10,85.42,,,,,
1952,11/11/24 06:22:36 PM,2.23,85.46,,,,,
1953,11/11/24 07:22:36 PM,0.41,85.50,,,,,
1954,11/11/24 08:22:36 PM,0.22,85.46,,,,,
1955,11/11/24 09:22:36 PM,0.19,85.46,,,,,
1956,11/11/24 10:22:36 PM,0.17,85.50,,,,,
1957,11/11/24 11:22:36 PM,0.17,85.39,,,,,
1958,11/12/24 12:22:36 AM,0.15,85.46,,,,,
1959,11/12/24 01:22:36 AM,0.14,85.46,,,,,
1960,11/12/24 02:22:36 AM,0.14,85.39,,,,,
1961,11/12/24 03:22:36 AM,0.10,85.21,,,,,
1962,11/12/24 04:22:36 AM,0.09,85.14,,,,,
1963,11/12/24 05:22:36 AM,0.14,85.24,,,,,
1964,11/12/24 06:22:36 AM,0.14,85.28,,,,,
1965,11/12/24 07:22:36 AM,0.23,85.32,,,,,
1966,11/12/24 08:22:36 AM,0.24,85.24,,,,,
1967,11/12/24 09:22:36 AM,0.86,85.21,,,,,
1968,11/12/24 10:22:36 AM,4.66,85.24,,,,,
1969,11/12/24 11:22:36 AM,15.07,85.28,,,,,
1970,11/12/24 12:22:36 PM,20.68,85.35,,,,,
1971,11/12/24 01:22:36 PM,19.11,85.50,,,,,
1972,11/12/24 02:22:36 PM,18.03,85.53,,,,,
1973,11/12/24 03:22:36 PM,18.95,85.46,,,,,
1974,11/12/24 04:22:36 PM,19.51,85.46,,,,,
1975,11/12/24 05:22:36 PM,16.78,85.57,,,,,
1976,11/12/24 06:22:36 PM,13.14,85.53,,,,,
1977,11/12/24 07:22:36 PM,2.41,85.35,,,,,
1978,11/12/24 08:22:36 PM,0.54,85.39,,,,,
1979,11/12/24 09:22:36 PM,0.29,85.39,,,,,
1980,11/12/24 10:22:36 PM,0.26,85.42,,,,,
1981,11/12/24 11:22:36 PM,0.24,85.42,,,,,
1982,11/13/24 12:22:36 AM,0.22,85.39,,,,,
1983,11/13/24 01:22:36 AM,0.18,85.42,,,,,
1984,11/13/24 02:22:36 AM,0.18,85.35,,,,,
1985,11/13/24 03:22:36 AM,0.21,85.39,,,,,
1986,11/13/24 04:22:36 AM,0.19,85.35,,,,,
1987,11/13/24 05:22:36 AM,0.19,85.21,,,,,
1988,11/13/24 06:22:36 AM,0.19,85.10,,,,,
1989,11/13/24 07:22:36 AM,0.17,85.10,,,,,
1990,11/13/24 08:22:36 AM,0.15,85.17,,,,,
1991,11/13/24 09:22:36 AM,0.63,84.96,,,,,
1992,11/13/24 10:22:36 AM,5.55,84.96,,,,,
1993,11/13/24 11:22:36 AM,16.04,85.06,,,,,
1994,11/13/24 12:22:36 PM,21.39,85.24,,,,,
1995,11/13/24 01:22:36 PM,18.83,85.32,,,,,
1996,11/13/24 02:22:36 PM,20.01,85.53,,,,,
1997,11/13/24 03:22:36 PM,20.06,85.50,,,,,
1998,11/13/24 04:22:36 PM,19.44,85.57,,,,,
1999,11/13/24 05:22:36 PM,16.56,85.57,,,,,
2000,11/13/24 06:22:36 PM,9.10,85.50,,,,,
2001,11/13/24 07:22:36 PM,1.14,85.46,,,,,
2002,11/13/24 08:22:36 PM,0.41,85.50,,,,,
2003,11/13/24 09:22:36 PM,0.25,85.39,,,,,
2004,11/13/24 10:22:36 PM,0.20,85.39,,,,,
2005,11/13/24 11:22:36 PM,0.18,85.39,,,,,
2006,11/14/24 12:22:36 AM,0.17,85.42,,,,,
2007,11/14/24 01:22:36 AM,0.17,85.35,,,,,
2008,11/14/24 02:22:36 AM,0.17,85.32,,,,,
2009,11/14/24 03:22:36 AM,0.18,85.24,,,,,
2010,11/14/24 04:22:36 AM,0.17,85.17,,,,,
2011,11/14/24 05:22:36 AM,0.17,85.14,,,,,
2012,11/14/24 06:22:36 AM,0.17,85.10,,,,,
2013,11/14/24 07:22:36 AM,0.18,85.06,,,,,
2014,11/14/24 08:22:36 AM,0.17,85.14,,,,,
2015,11/14/24 09:22:36 AM,0.41,85.03,,,,,
2016,11/14/24 10:22:36 AM,1.14,84.96,,,,,
2017,11/14/24 11:22:36 AM,4.47,84.81,,,,,
2018,11/14/24 12:22:36 PM,2.84,84.85,,,,,
2019,11/14/24 01:22:36 PM,6.91,84.81,,,,,
2020,11/14/24 02:22:36 PM,8.29,85.32,,,,,
2021,11/14/24 03:22:36 PM,7.86,85.21,,,,,
2022,11/14/24 04:22:36 PM,2.26,84.92,,,,,
2023,11/14/24 05:22:36 PM,0.49,84.96,,,,,
2024,11/14/24 06:22:36 PM,0.31,84.78,,,,,
2025,11/14/24 07:22:36 PM,0.24,84.60,,,,,
2026,11/14/24 08:22:36 PM,0.24,84.49,,,,,
2027,11/14/24 09:22:36 PM,0.23,84.49,,,,,
2028,11/14/24 10:22:36 PM,0.23,84.45,,,,,
2029,11/14/24 11:22:36 PM,0.23,84.49,,,,,
2030,11/15/24 12:22:36 AM,0.22,84.38,,,,,
2031,11/15/24 01:22:36 AM,0.22,84.45,,,,,
2032,11/15/24 02:22:36 AM,0.20,84.24,,,,,
2033,11/15/24 03:22:36 AM,0.21,84.34,,,,,
2034,11/15/24 04:22:36 AM,0.22,84.52,,,,,
2035,11/15/24 05:22:36 AM,0.22,84.81,,,,,
2036,11/15/24 06:22:36 AM,0.22,84.96,,,,,
2037,11/15/24 07:22:36 AM,0.23,84.92,,,,,
2038,11/15/24 08:22:36 AM,0.24,84.85,,,,,
2039,11/15/24 09:22:36 AM,0.26,84.78,,,,,
2040,11/15/24 10:22:36 AM,0.32,84.81,,,,,
2041,11/15/24 11:22:36 AM,0.86,84.78,,,,,
2042,11/15/24 12:22:36 PM,2.09,84.67,,,,,
2043,11/15/24 01:22:36 PM,0.55,83.80,,,,,
2044,11/15/24 02:22:36 PM,0.33,84.02,,,,,
2045,11/15/24 03:22:36 PM,0.25,84.74,,,,,
2046,11/15/24 04:22:36 PM,0.28,84.85,,,,,
2047,11/15/24 05:22:36 PM,0.31,84.78,,,,,
2048,11/15/24 06:22:36 PM,0.31,84.45,,,,,
2049,11/15/24 07:22:36 PM,0.29,84.67,,,,,
2050,11/15/24 08:22:36 PM,0.28,84.92,,,,,
2051,11/15/24 09:22:36 PM,0.28,84.92,,,,,
2052,11/15/24 10:22:36 PM,0.28,84.63,,,,,
2053,11/15/24 11:22:36 PM,0.29,84.67,,,,,
2054,11/16/24 12:22:36 AM,0.29,84.63,,,,,
2055,11/16/24 01:22:36 AM,0.28,84.63,,,,,
2056,11/16/24 02:22:36 AM,0.28,84.52,,,,,
2057,11/16/24 03:22:36 AM,0.26,83.77,,,,,
2058,11/16/24 04:22:36 AM,0.28,84.38,,,,,
2059,11/16/24 05:22:36 AM,0.28,84.67,,,,,
2060,11/16/24 06:22:36 AM,0.29,84.74,,,,,
2061,11/16/24 07:22:36 AM,0.29,84.74,,,,,
2062,11/16/24 08:22:36 AM,0.29,84.67,,,,,
2063,11/16/24 09:22:36 AM,0.34,84.45,,,,,
2064,11/16/24 10:22:36 AM,0.61,84.49,,,,,
2065,11/16/24 11:22:36 AM,1.10,84.49,,,,,
2066,11/16/24 12:22:36 PM,0.89,84.45,,,,,
2067,11/16/24 01:22:36 PM,0.78,84.38,,,,,
2068,11/16/24 02:22:36 PM,0.44,84.27,,,,,
2069,11/16/24 03:22:36 PM,0.39,84.16,,,,,
2070,11/16/24 04:22:36 PM,0.41,84.13,,,,,
2071,11/16/24 05:22:36 PM,0.61,84.31,,,,,
2072,11/16/24 06:22:36 PM,0.59,84.42,,,,,
2073,11/16/24 07:22:36 PM,0.38,84.34,,,,,
2074,11/16/24 08:22:36 PM,0.32,84.34,,,,,
2075,11/16/24 09:22:36 PM,0.31,84.34,,,,,
2076,11/16/24 10:22:36 PM,0.31,84.31,,,,,
2077,11/16/24 11:22:36 PM,0.31,84.31,,,,,
2078,11/17/24 12:22:36 AM,0.32,84.34,,,,,
2079,11/17/24 01:22:36 AM,0.31,84.31,,,,,
2080,11/17/24 02:22:36 AM,0.31,84.24,,,,,
2081,11/17/24 03:22:36 AM,0.29,83.91,,,,,
2082,11/17/24 04:22:36 AM,0.29,83.44,,,,,
2083,11/17/24 05:22:36 AM,0.28,83.62,,,,,
2084,11/17/24 06:22:36 AM,0.26,83.84,,,,,
2085,11/17/24 07:22:36 AM,0.28,84.24,,,,,
2086,11/17/24 08:22:36 AM,0.29,84.34,,,,,
2087,11/17/24 09:22:36 AM,0.30,84.42,,,,,
2088,11/17/24 10:22:36 AM,0.38,84.42,,,,,
2089,11/17/24 11:22:36 AM,0.72,84.34,,,,,
2090,11/17/24 12:22:36 PM,1.20,84.38,,,,,
2091,11/17/24 01:22:36 PM,6.57,84.38,,,,,
2092,11/17/24 02:22:36 PM,12.55,84.38,,,,,
2093,11/17/24 03:22:36 PM,8.58,84.42,,,,,
2094,11/17/24 04:22:36 PM,17.62,84.38,,,,,
2095,11/17/24 05:22:36 PM,17.91,84.38,,,,,
2096,11/17/24 06:22:36 PM,6.59,84.27,,,,,
2097,11/17/24 07:22:36 PM,0.84,84.13,,,,,
2098,11/17/24 08:22:36 PM,0.43,84.38,,,,,
2099,11/17/24 09:22:36 PM,0.30,84.42,,,,,
2100,11/17/24 10:22:36 PM,0.25,84.56,,,,,
2101,11/17/24 11:22:36 PM,0.25,84.60,,,,,
2102,11/18/24 12:22:36 AM,0.25,84.60,,,,,
2103,11/18/24 01:22:36 AM,0.24,84.63,,,,,
2104,11/18/24 02:22:36 AM,0.23,84.63,,,,,
2105,11/18/24 03:22:36 AM,0.22,84.67,,,,,
2106,11/18/24 04:22:36 AM,0.21,84.67,,,,,
2107,11/18/24 05:22:36 AM,0.20,84.70,,,,,
2108,11/18/24 06:22:36 AM,0.20,84.70,,,,,
2109,11/18/24 07:22:36 AM,0.20,84.74,,,,,
2110,11/18/24 08:22:36 AM,0.21,84.78,,,,,
2111,11/18/24 09:22:36 AM,0.64,84.81,,,,,
2112,11/18/24 10:22:36 AM,5.38,84.88,,,,,
2113,11/18/24 11:22:36 AM,12.80,84.96,,,,,
2114,11/18/24 12:22:36 PM,15.50,84.99,,,,,
2115,11/18/24 01:22:36 PM,12.40,85.06,,,,,
2116,11/18/24 02:22:36 PM,8.93,85.10,,,,,
2117,11/18/24 03:22:36 PM,8.52,85.14,,,,,
2118,11/18/24 04:22:36 PM,-888.88,-888.88,Logged,,,,
2119,11/18/24 05:22:36 PM,-888.88,-888.88,,,,,
2120,11/18/24 06:22:36 PM,-888.88,-888.88,,,,,
2121,11/18/24 07:22:36 PM,-888.88,-888.88,,,,,
2122,11/18/24 08:22:36 PM,-888.88,-888.88,,,,,
2123,11/18/24 09:22:36 PM,-888.88,-888.88,,,,,
2124,11/18/24 10:22:36 PM,-888.88,-888.88,,,,,
2125,11/18/24 11:22:36 PM,-888.88,-888.88,,,,,
2126,11/19/24 12:22:36 AM,-888.88,-888.88,,,,,
2127,11/19/24 01:22:36 AM,-888.88,-888.88,,,,,
2128,11/19/24 02:22:36 AM,-888.88,-888.88,,,,,
2129,11/19/24 03:22:36 AM,-888.88,-888.88,,,,,
2130,11/19/24 04:22:36 AM,-888.88,-888.88,,,,,
2131,11/19/24 05:22:36 AM,-888.88,-888.88,,,,,
2132,11/19/24 06:22:36 AM,-888.88,-888.88,,,,,
2133,11/19/24 07:22:36 AM,-888.88,-888.88,,,,,
2134,11/19/24 08:22:36 AM,-888.88,-888.88,,,,,
2135,11/19/24 09:22:36 AM,-888.88,-888.88,,,,,
2136,11/19/24 10:22:36 AM,-888.88,-888.88,,,,,
2137,11/19/24 11:22:36 AM,-888.88,-888.88,,,,,
2138,11/19/24 12:22:36 PM,-888.88,-888.88,,,,,
2139,11/19/24 01:22:36 PM,-888.88,-888.88,,,,,
2140,11/19/24 02:22:36 PM,-888.88,-888.88,,,,,
2141,11/19/24 03:22:36 PM,-888.88,-888.88,,,,,
2142,11/19/24 04:22:36 PM,-888.88,-888.88,,,,,
2143,11/19/24 05:22:36 PM,-888.88,-888.88,,,,,
2144,11/19/24 06:22:36 PM,-888.88,-888.88,,,,,
2145,11/19/24 07:22:36 PM,-888.88,-888.88,,,,,
2146,11/19/24 08:22:36 PM,-888.88,-888.88,,,,,
2147,11/19/24 09:22:36 PM,-888.88,-888.88,,,,,
2148,11/19/24 10:22:36 PM,-888.88,-888.88,,,,,
2149,11/19/24 11:22:36 PM,-888.88,-888.88,,,,,
2150,11/20/24 12:22:36 AM,-888.88,-888.88,,,,,
2151,11/20/24 01:22:36 AM,-888.88,-888.88,,,,,
2152,11/20/24 02:22:36 AM,-888.88,-888.88,,,,,
2153,11/20/24 03:22:36 AM,-888.88,-888.88,,,,,
2154,11/20/24 04:22:36 AM,-888.88,-888.88,,,,,
2155,11/20/24 05:22:36 AM,-888.88,-888.88,,,,,
2156,11/20/24 06:22:36 AM,-888.88,-888.88,,,,,
2157,11/20/24 07:22:36 AM,-888.88,-888.88,,,,,
2158,11/20/24 08:22:36 AM,-888.88,-888.88,,,,,
2159,11/20/24 09:22:36 AM,-888.88,-888.88,,,,,
2160,11/20/24 10:22:36 AM,-888.88,-888.88,,,,,
2161,11/20/24 11:22:36 AM,-888.88,-888.88,,,,,
2162,11/20/24 12:22:36 PM,-888.88,-888.88,,,,,
2163,11/20/24 01:22:36 PM,-888.88,-888.88,,,,,
2164,11/20/24 02:22:36 PM,-888.88,-888.88,,,,,
2165,11/20/24 03:22:36 PM,-888.88,-888.88,,,,,
2166,11/20/24 04:22:36 PM,-888.88,-888.88,,,,,
2167,11/20/24 05:22:36 PM,-888.88,-888.88,,,,,
2168,11/20/24 06:22:36 PM,-888.88,-888.88,,,,,
2169,11/20/24 07:22:36 PM,-888.88,-888.88,,,,,
2170,11/20/24 08:22:36 PM,-888.88,-888.88,,,,,
2171,11/20/24 09:22:36 PM,-888.88,-888.88,,,,,
2172,11/20/24 10:22:36 PM,-888.88,-888.88,,,,,
2173,11/20/24 11:22:36 PM,-888.88,-888.88,,,,,
2174,11/21/24 12:22:36 AM,-888.88,-888.88,,,,,
2175,11/21/24 01:22:36 AM,-888.88,-888.88,,,,,
2176,11/21/24 02:22:36 AM,-888.88,-888.88,,,,,
2177,11/21/24 03:22:36 AM,-888.88,-888.88,,,,,
2178,11/21/24 04:22:36 AM,-888.88,-888.88,,,,,
2179,11/21/24 05:22:36 AM,-888.88,-888.88,,,,,
2180,11/21/24 06:22:36 AM,-888.88,-888.88,,,,,
2181,11/21/24 07:22:36 AM,-888.88,-888.88,,,,,
2182,11/21/24 08:22:36 AM,-888.88,-888.88,,,,,
2183,11/21/24 09:22:36 AM,-888.88,-888.88,,,,,
2184,11/21/24 10:22:36 AM,-888.88,-888.88,,,,,
2185,11/21/24 11:22:36 AM,-888.88,-888.88,,,,,
2186,11/21/24 12:22:36 PM,-888.88,-888.88,,,,,
2187,11/21/24 01:22:36 PM,-888.88,-888.88,,,,,
2188,11/21/24 02:22:36 PM,-888.88,-888.88,,,,,
2189,11/21/24 03:22:36 PM,-888.88,-888.88,,,,,
2190,11/21/24 04:22:36 PM,-888.88,-888.88,,,,,
2191,11/21/24 05:22:36 PM,-888.88,-888.88,,,,,
2192,11/21/24 06:22:36 PM,-888.88,-888.88,,,,,
2193,11/21/24 07:22:36 PM,-888.88,-888.88,,,,,
2194,11/21/24 08:22:36 PM,-888.88,-888.88,,,,,
2195,11/21/24 09:22:36 PM,-888.88,-888.88,,,,,
2196,11/21/24 10:22:36 PM,-888.88,-888.88,,,,,
2197,11/21/24 11:22:36 PM,-888.88,-888.88,,,,,
2198,11/22/24 12:22:36 AM,-888.88,-888.88,,,,,
2199,11/22/24 01:22:36 AM,-888.88,-888.88,,,,,
2200,11/22/24 02:22:36 AM,-888.88,-888.88,,,,,
2201,11/22/24 03:22:36 AM,-888.88,-888.88,,,,,
2202,11/22/24 04:22:36 AM,-888.88,-888.88,,,,,
2203,11/22/24 05:22:36 AM,-888.88,-888.88,,,,,
2204,11/22/24 06:22:36 AM,-888.88,-888.88,,,,,
2205,11/22/24 07:22:36 AM,-888.88,-888.88,,,,,
2206,11/22/24 08:22:36 AM,-888.88,-888.88,,,,,
2207,11/22/24 09:22:36 AM,-888.88,-888.88,,,,,
2208,11/22/24 10:22:36 AM,-888.88,-888.88,,,,,
2209,11/22/24 11:22:36 AM,-888.88,-888.88,,,,,
2210,11/22/24 12:22:36 PM,-888.88,-888.88,,,,,
2211,11/22/24 01:22:36 PM,-888.88,-888.88,,,,,
2212,11/22/24 02:22:36 PM,-888.88,-888.88,,,,,
2213,11/22/24 03:22:36 PM,-888.88,-888.88,,,,,
2214,11/22/24 04:22:36 PM,-888.88,-888.88,,,,,
2215,11/22/24 05:22:36 PM,-888.88,-888.88,,,,,
2216,11/22/24 06:22:36 PM,-888.88,-888.88,,,,,
2217,11/22/24 07:22:36 PM,-888.88,-888.88,,,,,
2218,11/22/24 08:22:36 PM,-888.88,-888.88,,,,,
2219,11/22/24 09:22:36 PM,-888.88,-888.88,,,,,
2220,11/22/24 10:22:36 PM,-888.88,-888.88,,,,,
2221,11/22/24 11:22:36 PM,-888.88,-888.88,,,,,
2222,11/23/24 12:22:36 AM,-888.88,-888.88,,,,,
2223,11/23/24 01:22:36 AM,-888.88,-888.88,,,,,
2224,11/23/24 02:22:36 AM,-888.88,-888.88,,,,,
2225,11/23/24 03:22:36 AM,-888.88,-888.88,,,,,
2226,11/23/24 04:22:36 AM,-888.88,-888.88,,,,,
2227,11/23/24 05:22:36 AM,-888.88,-888.88,,,,,
2228,11/23/24 06:22:36 AM,-888.88,-888.88,,,,,
2229,11/23/24 07:22:36 AM,-888.88,-888.88,,,,,
2230,11/23/24 08:22:36 AM,-888.88,-888.88,,,,,
2231,11/23/24 09:22:36 AM,-888.88,-888.88,,,,,
2232,11/23/24 10:22:36 AM,-888.88,-888.88,,,,,
2233,11/23/24 11:22:36 AM,-888.88,-888.88,,,,,
2234,11/23/24 12:22:36 PM,-888.88,-888.88,,,,,
2235,11/23/24 01:22:36 PM,-888.88,-888.88,,,,,
2236,11/23/24 02:22:36 PM,-888.88,-888.88,,,,,
