"Plot Title: 21909582"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909582, SEN S/N: 21909582)","Temp, °F (LGR S/N: 21909582, SEN S/N: 21909582)","Expired Sensor Cap (LGR S/N: 21909582)","Missing Sensor Cap (LGR S/N: 21909582)","Coupler Detached (LGR S/N: 21909582)","Coupler Attached (LGR S/N: 21909582)","Stopped (LGR S/N: 21909582)","End Of File (LGR S/N: 21909582)"
2309,11/29/24 03:50:08 PM,-888.88,-888.88,,,,,,
2310,11/29/24 04:50:08 PM,-888.88,-888.88,,,,,,
2311,11/29/24 05:50:08 PM,-888.88,-888.88,,,,,,
2312,11/29/24 06:50:08 PM,-888.88,-888.88,,,,,,
2313,11/29/24 07:50:08 PM,-888.88,-888.88,,,,,,
2314,11/29/24 08:50:08 PM,-888.88,-888.88,,,,,,
2315,11/29/24 09:50:08 PM,-888.88,-888.88,,,,,,
2316,11/29/24 10:50:08 PM,-888.88,-888.88,,,,,,
2317,11/29/24 11:50:08 PM,-888.88,-888.88,,,,,,
2318,11/30/24 12:50:08 AM,-888.88,-888.88,,,,,,
2319,11/30/24 01:50:08 AM,-888.88,-888.88,,,,,,
2320,11/30/24 02:50:08 AM,-888.88,-888.88,,,,,,
2321,11/30/24 03:50:08 AM,-888.88,-888.88,,,,,,
2322,11/30/24 04:50:08 AM,-888.88,-888.88,,,,,,
2323,11/30/24 05:50:08 AM,-888.88,-888.88,,,,,,
2324,11/30/24 06:50:08 AM,-888.88,-888.88,,,,,,
2325,11/30/24 07:50:08 AM,-888.88,-888.88,,,,,,
2326,11/30/24 08:50:08 AM,-888.88,-888.88,,,,,,
2327,11/30/24 09:50:08 AM,-888.88,-888.88,,,,,,
2328,11/30/24 10:50:08 AM,-888.88,-888.88,,,,,,
2329,11/30/24 11:50:08 AM,-888.88,-888.88,,,,,,
2330,11/30/24 12:50:08 PM,-888.88,-888.88,,,,,,
2331,11/30/24 01:50:08 PM,-888.88,-888.88,,,,,,
2332,11/30/24 02:50:08 PM,-888.88,-888.88,,,,,,
2333,11/30/24 03:50:08 PM,-888.88,-888.88,,,,,,
2334,11/30/24 04:50:08 PM,-888.88,-888.88,,,,,,
2335,11/30/24 05:50:08 PM,-888.88,-888.88,,,,,,
2336,11/30/24 06:50:08 PM,-888.88,-888.88,,,,,,
2337,11/30/24 07:50:08 PM,-888.88,-888.88,,,,,,
2338,11/30/24 08:50:08 PM,-888.88,-888.88,,,,,,
2339,11/30/24 09:50:08 PM,-888.88,-888.88,,,,,,
2340,11/30/24 10:50:08 PM,-888.88,-888.88,,,,,,
2341,11/30/24 11:50:08 PM,-888.88,-888.88,,,,,,
2342,12/01/24 12:50:08 AM,-888.88,-888.88,,,,,,
2343,12/01/24 01:50:08 AM,-888.88,-888.88,,,,,,
2344,12/01/24 02:50:08 AM,-888.88,-888.88,,,,,,
2345,12/01/24 03:50:08 AM,-888.88,-888.88,,,,,,
2346,12/01/24 04:50:08 AM,-888.88,-888.88,,,,,,
2347,12/01/24 05:50:08 AM,-888.88,-888.88,,,,,,
2348,12/01/24 06:50:08 AM,-888.88,-888.88,,,,,,
2349,12/01/24 07:50:08 AM,-888.88,-888.88,,,,,,
2350,12/01/24 08:50:08 AM,-888.88,-888.88,,,,,,
2351,12/01/24 09:50:08 AM,-888.88,-888.88,,,,,,
2352,12/01/24 10:50:08 AM,-888.88,-888.88,,,,,,
2353,12/01/24 11:50:08 AM,-888.88,-888.88,,,,,,
2354,12/01/24 12:50:08 PM,-888.88,-888.88,,,,,,
2355,12/01/24 01:50:08 PM,-888.88,-888.88,,,,,,
2356,12/01/24 02:50:08 PM,-888.88,-888.88,,,,,,
2357,12/01/24 03:50:08 PM,-888.88,-888.88,,,,,,
2358,12/01/24 04:50:08 PM,-888.88,-888.88,,,,,,
2359,12/01/24 05:50:08 PM,-888.88,-888.88,,,,,,
2360,12/01/24 06:50:08 PM,-888.88,-888.88,,,,,,
2361,12/01/24 07:50:08 PM,-888.88,-888.88,,,,,,
2362,12/01/24 08:50:08 PM,-888.88,-888.88,,,,,,
2363,12/01/24 09:50:08 PM,-888.88,-888.88,,,,,,
2364,12/01/24 10:50:08 PM,-888.88,-888.88,,,,,,
2365,12/01/24 11:50:08 PM,-888.88,-888.88,,,,,,
2366,12/02/24 12:50:08 AM,-888.88,-888.88,,,,,,
2367,12/02/24 01:50:08 AM,-888.88,-888.88,,,,,,
2368,12/02/24 02:50:08 AM,-888.88,-888.88,,,,,,
2369,12/02/24 03:50:08 AM,-888.88,-888.88,,,,,,
2370,12/02/24 04:50:08 AM,-888.88,-888.88,,,,,,
2371,12/02/24 05:50:08 AM,-888.88,-888.88,,,,,,
2372,12/02/24 06:50:08 AM,-888.88,-888.88,,,,,,
2373,12/02/24 07:50:08 AM,-888.88,-888.88,,,,,,
2374,12/02/24 08:50:08 AM,-888.88,-888.88,,,,,,
2375,12/02/24 09:50:08 AM,-888.88,-888.88,,,,,,
2376,12/02/24 10:50:08 AM,-888.88,-888.88,,,,,,
2377,12/02/24 11:50:08 AM,-888.88,-888.88,,,,,,
2378,12/02/24 12:50:08 PM,-888.88,-888.88,,,,,,
2379,12/02/24 01:50:08 PM,-888.88,-888.88,,,,,,
2380,12/02/24 02:50:08 PM,-888.88,-888.88,,,,,,
2381,12/02/24 03:50:08 PM,-888.88,-888.88,,,,,,
2382,12/02/24 04:50:08 PM,-888.88,-888.88,,,,,,
2383,12/02/24 05:50:08 PM,-888.88,-888.88,,,,,,
2384,12/02/24 06:50:08 PM,-888.88,-888.88,,,,,,
2385,12/02/24 07:50:08 PM,-888.88,-888.88,,,,,,
2386,12/02/24 08:50:08 PM,-888.88,-888.88,,,,,,
2387,12/02/24 09:50:08 PM,-888.88,-888.88,,,,,,
2388,12/02/24 10:50:08 PM,-888.88,-888.88,,,,,,
2389,12/02/24 11:50:08 PM,-888.88,-888.88,,,,,,
2390,12/03/24 12:50:08 AM,-888.88,-888.88,,,,,,
2391,12/03/24 01:50:08 AM,-888.88,-888.88,,,,,,
2392,12/03/24 02:50:08 AM,-888.88,-888.88,,,,,,
2393,12/03/24 03:50:08 AM,-888.88,-888.88,,,,,,
2394,12/03/24 04:50:08 AM,-888.88,-888.88,,,,,,
2395,12/03/24 05:50:08 AM,-888.88,-888.88,,,,,,
2396,12/03/24 06:50:08 AM,-888.88,-888.88,,,,,,
2397,12/03/24 07:50:08 AM,-888.88,-888.88,,,,,,
2398,12/03/24 08:50:08 AM,-888.88,-888.88,,,,,,
2399,12/03/24 09:50:08 AM,-888.88,-888.88,,,,,,
2400,12/03/24 10:50:08 AM,-888.88,-888.88,,,,,,
2401,12/03/24 11:50:08 AM,-888.88,-888.88,,,,,,
2402,12/03/24 12:50:08 PM,-888.88,-888.88,,,,,,
2403,12/03/24 01:50:08 PM,-888.88,-888.88,,,,,,
2404,12/03/24 02:50:08 PM,-888.88,-888.88,,,,,,
2405,12/03/24 03:50:08 PM,-888.88,-888.88,,,,,,
2406,12/03/24 04:50:08 PM,-888.88,-888.88,,,,,,
2407,12/03/24 05:50:08 PM,-888.88,-888.88,,,,,,
2408,12/03/24 06:50:08 PM,-888.88,-888.88,,,,,,
2409,12/03/24 07:50:08 PM,-888.88,-888.88,,,,,,
2410,12/03/24 08:50:08 PM,-888.88,-888.88,,,,,,
2411,12/03/24 09:50:08 PM,-888.88,-888.88,,,,,,
2412,12/03/24 10:50:08 PM,-888.88,-888.88,,,,,,
2413,12/03/24 11:50:08 PM,-888.88,-888.88,,,,,,
2414,12/04/24 12:50:08 AM,-888.88,-888.88,,,,,,
2415,12/04/24 01:50:08 AM,-888.88,-888.88,,,,,,
2416,12/04/24 02:50:08 AM,-888.88,-888.88,,,,,,
2417,12/04/24 03:50:08 AM,-888.88,-888.88,,,,,,
2418,12/04/24 04:50:08 AM,-888.88,-888.88,,,,,,
2419,12/04/24 05:50:08 AM,-888.88,-888.88,,,,,,
2420,12/04/24 06:50:08 AM,-888.88,-888.88,,,,,,
2421,12/04/24 07:50:08 AM,-888.88,-888.88,,,,,,
2422,12/04/24 08:50:08 AM,-888.88,-888.88,,,,,,
2423,12/04/24 09:50:08 AM,-888.88,-888.88,,,,,,
2424,12/04/24 10:50:08 AM,-888.88,-888.88,,,,,,
2425,12/04/24 11:50:08 AM,-888.88,-888.88,,,,,,
2426,12/04/24 12:50:08 PM,-888.88,-888.88,,,,,,
2427,12/04/24 01:50:08 PM,-888.88,-888.88,,,,,,
2428,12/04/24 02:50:08 PM,-888.88,-888.88,,,,,,
2429,12/04/24 03:50:08 PM,-888.88,-888.88,,,,,,
2430,12/04/24 04:50:08 PM,-888.88,-888.88,,,,,,
2431,12/04/24 05:50:08 PM,-888.88,-888.88,,,,,,
2432,12/04/24 06:50:08 PM,-888.88,-888.88,,,,,,
2433,12/04/24 07:50:08 PM,-888.88,-888.88,,,,,,
2434,12/04/24 08:50:08 PM,-888.88,-888.88,,,,,,
2435,12/04/24 09:50:08 PM,-888.88,-888.88,,,,,,
2436,12/04/24 10:50:08 PM,-888.88,-888.88,,,,,,
2437,12/04/24 11:50:08 PM,-888.88,-888.88,,,,,,
2438,12/05/24 12:50:08 AM,-888.88,-888.88,,,,,,
2439,12/05/24 01:50:08 AM,-888.88,-888.88,,,,,,
2440,12/05/24 02:50:08 AM,-888.88,-888.88,,,,,,
2441,12/05/24 03:50:08 AM,-888.88,-888.88,,,,,,
2442,12/05/24 04:50:08 AM,-888.88,-888.88,,,,,,
2443,12/05/24 05:50:08 AM,-888.88,-888.88,,,,,,
2444,12/05/24 06:50:08 AM,-888.88,-888.88,,,,,,
2445,12/05/24 07:50:08 AM,-888.88,-888.88,,,,,,
2446,12/05/24 08:50:08 AM,-888.88,-888.88,,,,,,
2447,12/05/24 09:50:08 AM,-888.88,-888.88,,,,,,
2448,12/05/24 10:50:08 AM,-888.88,-888.88,,,,,,
2449,12/05/24 11:50:08 AM,-888.88,-888.88,,,,,,
2450,12/05/24 12:50:08 PM,-888.88,-888.88,,,,,,
2451,12/05/24 01:50:08 PM,-888.88,-888.88,,,,,,
2452,12/05/24 02:50:08 PM,-888.88,-888.88,,,,,,
2453,12/05/24 03:50:08 PM,-888.88,-888.88,,,,,,
2454,12/05/24 04:50:08 PM,-888.88,-888.88,,,,,,
2455,12/05/24 05:50:08 PM,-888.88,-888.88,,,,,,
2456,12/05/24 06:50:08 PM,-888.88,-888.88,,,,,,
2457,12/05/24 07:50:08 PM,-888.88,-888.88,,,,,,
2458,12/05/24 08:50:08 PM,-888.88,-888.88,,,,,,
2459,12/05/24 09:50:08 PM,-888.88,-888.88,,,,,,
2460,12/05/24 10:50:08 PM,-888.88,-888.88,,,,,,
2461,12/05/24 11:50:08 PM,-888.88,-888.88,,,,,,
2462,12/06/24 12:50:08 AM,-888.88,-888.88,,,,,,
2463,12/06/24 01:50:08 AM,-888.88,-888.88,,,,,,
2464,12/06/24 02:50:08 AM,-888.88,-888.88,,,,,,
2465,12/06/24 03:50:08 AM,-888.88,-888.88,,,,,,
2466,12/06/24 04:50:08 AM,-888.88,-888.88,,,,,,
2467,12/06/24 05:50:08 AM,-888.88,-888.88,,,,,,
2468,12/06/24 06:50:08 AM,-888.88,-888.88,,,,,,
2469,12/06/24 07:50:08 AM,-888.88,-888.88,,,,,,
2470,12/06/24 08:50:08 AM,-888.88,-888.88,,,,,,
2471,12/06/24 09:50:08 AM,-888.88,-888.88,,,,,,
2472,12/06/24 10:50:08 AM,-888.88,-888.88,,,,,,
2473,12/06/24 11:50:08 AM,-888.88,-888.88,,,,,,
2474,12/06/24 12:50:08 PM,-888.88,-888.88,,,,,,
2475,12/06/24 01:50:08 PM,-888.88,-888.88,,,,,,
2476,12/06/24 02:50:08 PM,-888.88,-888.88,,,,,,
2477,12/06/24 03:50:08 PM,-888.88,-888.88,,,,,,
2478,12/06/24 04:50:08 PM,-888.88,-888.88,,,,,,
2479,12/06/24 05:50:08 PM,-888.88,-888.88,,,,,,
2480,12/06/24 06:50:08 PM,-888.88,-888.88,,,,,,
2481,12/06/24 07:50:08 PM,-888.88,-888.88,,,,,,
2482,12/06/24 08:50:08 PM,-888.88,-888.88,,,,,,
2483,12/06/24 09:50:08 PM,-888.88,-888.88,,,,,,
2484,12/06/24 10:50:08 PM,-888.88,-888.88,,,,,,
2485,12/06/24 11:50:08 PM,-888.88,-888.88,,,,,,
2486,12/07/24 12:50:08 AM,-888.88,-888.88,,,,,,
2487,12/07/24 01:50:08 AM,-888.88,-888.88,,,,,,
2488,12/07/24 02:50:08 AM,-888.88,-888.88,,,,,,
2489,12/07/24 03:50:08 AM,-888.88,-888.88,,,,,,
2490,12/07/24 04:50:08 AM,-888.88,-888.88,,,,,,
2491,12/07/24 05:50:08 AM,-888.88,-888.88,,,,,,
2492,12/07/24 06:50:08 AM,-888.88,-888.88,,,,,,
2493,12/07/24 07:50:08 AM,-888.88,-888.88,,,,,,
2494,12/07/24 08:50:08 AM,-888.88,-888.88,,,,,,
2495,12/07/24 09:50:08 AM,-888.88,-888.88,,,,,,
2496,12/07/24 10:50:08 AM,-888.88,-888.88,,,,,,
2497,12/07/24 11:50:08 AM,-888.88,-888.88,,,,,,
2498,12/07/24 12:50:08 PM,-888.88,-888.88,,,,,,
2499,12/07/24 01:50:08 PM,-888.88,-888.88,,,,,,
2500,12/07/24 02:50:08 PM,-888.88,-888.88,,,,,,
2501,12/07/24 03:50:08 PM,-888.88,-888.88,,,,,,
2502,12/07/24 04:50:08 PM,-888.88,-888.88,,,,,,
2503,12/07/24 05:50:08 PM,-888.88,-888.88,,,,,,
2504,12/07/24 06:50:08 PM,-888.88,-888.88,,,,,,
2505,12/07/24 07:50:08 PM,-888.88,-888.88,,,,,,
2506,12/07/24 08:50:08 PM,-888.88,-888.88,,,,,,
2507,12/07/24 09:50:08 PM,-888.88,-888.88,,,,,,
2508,12/07/24 10:50:08 PM,-888.88,-888.88,,,,,,
2509,12/07/24 11:50:08 PM,-888.88,-888.88,,,,,,
2510,12/08/24 12:50:08 AM,-888.88,-888.88,,,,,,
2511,12/08/24 01:50:08 AM,-888.88,-888.88,,,,,,
2512,12/08/24 02:50:08 AM,-888.88,-888.88,,,,,,
2513,12/08/24 03:50:08 AM,-888.88,-888.88,,,,,,
2514,12/08/24 04:50:08 AM,-888.88,-888.88,,,,,,
2515,12/08/24 05:50:08 AM,-888.88,-888.88,,,,,,
2516,12/08/24 06:50:08 AM,-888.88,-888.88,,,,,,
2517,12/08/24 07:50:08 AM,-888.88,-888.88,,,,,,
2518,12/08/24 08:50:08 AM,-888.88,-888.88,,,,,,
2519,12/08/24 09:50:08 AM,-888.88,-888.88,,,,,,
2520,12/08/24 10:50:08 AM,-888.88,-888.88,,,,,,
2521,12/08/24 11:50:08 AM,-888.88,-888.88,,,,,,
2522,12/08/24 12:50:08 PM,-888.88,-888.88,,,,,,
2523,12/08/24 01:50:08 PM,-888.88,-888.88,,,,,,
2524,12/08/24 02:50:08 PM,-888.88,-888.88,,,,,,
2525,12/08/24 03:50:08 PM,-888.88,-888.88,,,,,,
2526,12/08/24 04:50:08 PM,-888.88,-888.88,,,,,,
2527,12/08/24 05:50:08 PM,-888.88,-888.88,,,,,,
2528,12/08/24 06:50:08 PM,-888.88,-888.88,,,,,,
2529,12/08/24 07:50:08 PM,-888.88,-888.88,,,,,,
2530,12/08/24 08:50:08 PM,-888.88,-888.88,,,,,,
2531,12/08/24 09:50:08 PM,-888.88,-888.88,,,,,,
2532,12/08/24 10:50:08 PM,-888.88,-888.88,,,,,,
2533,12/08/24 11:50:08 PM,-888.88,-888.88,,,,,,
2534,12/09/24 12:50:08 AM,-888.88,-888.88,,,,,,
2535,12/09/24 01:50:08 AM,-888.88,-888.88,,,,,,
2536,12/09/24 02:50:08 AM,-888.88,-888.88,,,,,,
2537,12/09/24 03:50:08 AM,-888.88,-888.88,,,,,,
2538,12/09/24 04:50:08 AM,-888.88,-888.88,,,,,,
2539,12/09/24 05:50:08 AM,-888.88,-888.88,,,,,,
2540,12/09/24 06:50:08 AM,-888.88,-888.88,,,,,,
2541,12/09/24 07:50:08 AM,-888.88,-888.88,,,,,,
2542,12/09/24 08:50:08 AM,-888.88,-888.88,,,,,,
2543,12/09/24 09:50:08 AM,-888.88,-888.88,,,,,,
2544,12/09/24 10:50:08 AM,-888.88,-888.88,,,,,,
2545,12/09/24 11:50:08 AM,-888.88,-888.88,,,,,,
2546,12/09/24 12:50:08 PM,-888.88,-888.88,,,,,,
2547,12/09/24 01:50:08 PM,-888.88,-888.88,,,,,,
2548,12/09/24 02:50:08 PM,-888.88,-888.88,,,,,,
2549,12/09/24 03:50:08 PM,-888.88,-888.88,,,,,,
2550,12/09/24 04:50:08 PM,-888.88,-888.88,,,,,,
2551,12/09/24 05:50:08 PM,-888.88,-888.88,,,,,,
2552,12/09/24 06:50:08 PM,-888.88,-888.88,,,,,,
2553,12/09/24 07:50:08 PM,-888.88,-888.88,,,,,,
2554,12/09/24 08:50:08 PM,-888.88,-888.88,,,,,,
2555,12/09/24 09:50:08 PM,-888.88,-888.88,,,,,,
2556,12/09/24 10:50:08 PM,-888.88,-888.88,,,,,,
2557,12/09/24 11:50:08 PM,-888.88,-888.88,,,,,,
2558,12/10/24 12:50:08 AM,-888.88,-888.88,,,,,,
2559,12/10/24 01:50:08 AM,-888.88,-888.88,,,,,,
2560,12/10/24 02:50:08 AM,-888.88,-888.88,,,,,,
2561,12/10/24 03:50:08 AM,-888.88,-888.88,,,,,,
2562,12/10/24 04:50:08 AM,-888.88,-888.88,,,,,,
2563,12/10/24 05:50:08 AM,-888.88,-888.88,,,,,,
2564,12/10/24 06:50:08 AM,-888.88,-888.88,,,,,,
2565,12/10/24 07:50:08 AM,-888.88,-888.88,,,,,,
2566,12/10/24 08:50:08 AM,-888.88,-888.88,,,,,,
2567,12/10/24 09:50:08 AM,-888.88,-888.88,,,,,,
2568,12/10/24 10:50:08 AM,-888.88,-888.88,,,,,,
2569,12/10/24 11:50:08 AM,-888.88,-888.88,,,,,,
2570,12/10/24 12:50:08 PM,-888.88,-888.88,,,,,,
2571,12/10/24 01:50:08 PM,-888.88,-888.88,,,,,,
2572,12/10/24 02:50:08 PM,-888.88,-888.88,,,,,,
2573,12/10/24 03:50:08 PM,-888.88,-888.88,,,,,,
2574,12/10/24 04:50:08 PM,-888.88,-888.88,,,,,,
2575,12/10/24 05:50:08 PM,-888.88,-888.88,,,,,,
2576,12/10/24 06:50:08 PM,-888.88,-888.88,,,,,,
2577,12/10/24 07:50:08 PM,-888.88,-888.88,,,,,,
2578,12/10/24 08:50:08 PM,-888.88,-888.88,,,,,,
2579,12/10/24 09:50:08 PM,-888.88,-888.88,,,,,,
2580,12/10/24 10:50:08 PM,-888.88,-888.88,,,,,,
2581,12/10/24 11:50:08 PM,-888.88,-888.88,,,,,,
2582,12/11/24 12:50:08 AM,-888.88,-888.88,,,,,,
2583,12/11/24 01:50:08 AM,-888.88,-888.88,,,,,,
2584,12/11/24 02:50:08 AM,-888.88,-888.88,,,,,,
2585,12/11/24 03:50:08 AM,-888.88,-888.88,,,,,,
2586,12/11/24 04:50:08 AM,-888.88,-888.88,,,,,,
2587,12/11/24 05:50:08 AM,-888.88,-888.88,,,,,,
2588,12/11/24 06:50:08 AM,-888.88,-888.88,,,,,,
2589,12/11/24 07:50:08 AM,-888.88,-888.88,,,,,,
2590,12/11/24 08:50:08 AM,-888.88,-888.88,,,,,,
2591,12/11/24 09:50:08 AM,-888.88,-888.88,,,,,,
2592,12/11/24 10:50:08 AM,-888.88,-888.88,,,,,,
2593,12/11/24 11:50:08 AM,-888.88,-888.88,,,,,,
2594,12/11/24 12:50:08 PM,-888.88,-888.88,,,,,,
2595,12/11/24 01:50:08 PM,-888.88,-888.88,,,,,,
2596,12/11/24 02:50:08 PM,-888.88,-888.88,,,,,,
2597,12/11/24 03:50:08 PM,-888.88,-888.88,,,,,,
2598,12/11/24 04:50:08 PM,-888.88,-888.88,,,,,,
2599,12/11/24 05:50:08 PM,-888.88,-888.88,,,,,,
2600,12/11/24 06:50:08 PM,-888.88,-888.88,,,,,,
2601,12/11/24 07:50:08 PM,-888.88,-888.88,,,,,,
2602,12/11/24 08:50:08 PM,-888.88,-888.88,,,,,,
2603,12/11/24 09:50:08 PM,-888.88,-888.88,,,,,,
2604,12/11/24 10:50:08 PM,-888.88,-888.88,,,,,,
2605,12/11/24 11:50:08 PM,-888.88,-888.88,,,,,,
2606,12/12/24 12:50:08 AM,-888.88,-888.88,,,,,,
2607,12/12/24 01:50:08 AM,-888.88,-888.88,,,,,,
2608,12/12/24 02:50:08 AM,-888.88,-888.88,,,,,,
2609,12/12/24 03:50:08 AM,-888.88,-888.88,,,,,,
2610,12/12/24 04:50:08 AM,-888.88,-888.88,,,,,,
2611,12/12/24 05:50:08 AM,-888.88,-888.88,,,,,,
2612,12/12/24 06:50:08 AM,-888.88,-888.88,,,,,,
2613,12/12/24 07:50:08 AM,-888.88,-888.88,,,,,,
2614,12/12/24 08:50:08 AM,-888.88,-888.88,,,,,,
2615,12/12/24 09:50:08 AM,-888.88,-888.88,,,,,,
2616,12/12/24 10:50:08 AM,-888.88,-888.88,,,,,,
2617,12/12/24 11:50:08 AM,-888.88,-888.88,,,,,,
2618,12/12/24 12:50:08 PM,-888.88,-888.88,,,,,,
2619,12/12/24 01:50:08 PM,-888.88,-888.88,,,,,,
2620,12/12/24 02:50:08 PM,-888.88,-888.88,,,,,,
2621,12/12/24 03:50:08 PM,-888.88,-888.88,,,,,,
2622,12/12/24 04:50:08 PM,-888.88,-888.88,,,,,,
2623,12/12/24 05:50:08 PM,-888.88,-888.88,,,,,,
2624,12/12/24 06:50:08 PM,-888.88,-888.88,,,,,,
2625,12/12/24 07:50:08 PM,-888.88,-888.88,,,,,,
2626,12/12/24 08:50:08 PM,-888.88,-888.88,,,,,,
2627,12/12/24 09:50:08 PM,-888.88,-888.88,,,,,,
2628,12/12/24 10:50:08 PM,-888.88,-888.88,,,,,,
2629,12/12/24 11:50:08 PM,-888.88,-888.88,,,,,,
2630,12/13/24 12:50:08 AM,-888.88,-888.88,,,,,,
2631,12/13/24 01:50:08 AM,-888.88,-888.88,,,,,,
2632,12/13/24 02:50:08 AM,-888.88,-888.88,,,,,,
2633,12/13/24 03:50:08 AM,-888.88,-888.88,,,,,,
2634,12/13/24 04:50:08 AM,-888.88,-888.88,,,,,,
2635,12/13/24 05:50:08 AM,-888.88,-888.88,,,,,,
2636,12/13/24 06:50:08 AM,-888.88,-888.88,,,,,,
2637,12/13/24 07:50:08 AM,-888.88,-888.88,,,,,,
2638,12/13/24 08:50:08 AM,-888.88,-888.88,,,,,,
2639,12/13/24 09:50:08 AM,-888.88,-888.88,,,,,,
2640,12/13/24 10:50:08 AM,-888.88,-888.88,,,,,,
2641,12/13/24 11:50:08 AM,-888.88,-888.88,,,,,,
2642,12/13/24 12:50:08 PM,-888.88,-888.88,,,,,,
2643,12/13/24 01:50:08 PM,-888.88,-888.88,,,,,,
2644,12/13/24 02:50:08 PM,-888.88,-888.88,,,,,,
2645,12/13/24 03:50:08 PM,-888.88,-888.88,,,,,,
2646,12/13/24 04:50:08 PM,-888.88,-888.88,,,,,,
2647,12/13/24 05:50:08 PM,-888.88,-888.88,,,,,,
2648,12/13/24 06:50:08 PM,-888.88,-888.88,,,,,,
2649,12/13/24 07:50:08 PM,-888.88,-888.88,,,,,,
2650,12/13/24 08:50:08 PM,-888.88,-888.88,,,,,,
2651,12/13/24 09:50:08 PM,-888.88,-888.88,,,,,,
2652,12/13/24 10:50:08 PM,-888.88,-888.88,,,,,,
2653,12/13/24 11:50:08 PM,-888.88,-888.88,,,,,,
2654,12/14/24 12:50:08 AM,-888.88,-888.88,,,,,,
2655,12/14/24 01:50:08 AM,-888.88,-888.88,,,,,,
2656,12/14/24 02:50:08 AM,-888.88,-888.88,,,,,,
2657,12/14/24 03:50:08 AM,-888.88,-888.88,,,,,,
2658,12/14/24 04:50:08 AM,-888.88,-888.88,,,,,,
2659,12/14/24 05:50:08 AM,-888.88,-888.88,,,,,,
2660,12/14/24 06:50:08 AM,-888.88,-888.88,,,,,,
2661,12/14/24 07:50:08 AM,-888.88,-888.88,,,,,,
2662,12/14/24 08:50:08 AM,-888.88,-888.88,,,,,,
2663,12/14/24 09:50:08 AM,-888.88,-888.88,,,,,,
2664,12/14/24 10:50:08 AM,-888.88,-888.88,,,,,,
2665,12/14/24 11:50:08 AM,-888.88,-888.88,,,,,,
2666,12/14/24 12:50:08 PM,-888.88,-888.88,,,,,,
2667,12/14/24 01:50:08 PM,-888.88,-888.88,,,,,,
2668,12/14/24 02:50:08 PM,-888.88,-888.88,,,,,,
2669,12/14/24 03:50:08 PM,-888.88,-888.88,,,,,,
2670,12/14/24 04:50:08 PM,-888.88,-888.88,,,,,,
2671,12/14/24 05:50:08 PM,-888.88,-888.88,,,,,,
2672,12/14/24 06:50:08 PM,-888.88,-888.88,,,,,,
2673,12/14/24 07:50:08 PM,-888.88,-888.88,,,,,,
2674,12/14/24 08:50:08 PM,-888.88,-888.88,,,,,,
2675,12/14/24 09:50:08 PM,-888.88,-888.88,,,,,,
2676,12/14/24 10:50:08 PM,-888.88,-888.88,,,,,,
2677,12/14/24 11:50:08 PM,-888.88,-888.88,,,,,,
2678,12/15/24 12:50:08 AM,-888.88,-888.88,,,,,,
2679,12/15/24 01:50:08 AM,-888.88,-888.88,,,,,,
2680,12/15/24 02:50:08 AM,-888.88,-888.88,,,,,,
2681,12/15/24 03:50:08 AM,-888.88,-888.88,,,,,,
2682,12/15/24 04:50:08 AM,-888.88,-888.88,,,,,,
2683,12/15/24 05:50:08 AM,-888.88,-888.88,,,,,,
2684,12/15/24 06:50:08 AM,-888.88,-888.88,,,,,,
2685,12/15/24 07:50:08 AM,-888.88,-888.88,,,,,,
2686,12/15/24 08:50:08 AM,-888.88,-888.88,,,,,,
2687,12/15/24 09:50:08 AM,-888.88,-888.88,,,,,,
2688,12/15/24 10:50:08 AM,-888.88,-888.88,,,,,,
2689,12/15/24 11:50:08 AM,-888.88,-888.88,,,,,,
2690,12/15/24 12:50:08 PM,-888.88,-888.88,,,,,,
2691,12/15/24 01:50:08 PM,-888.88,-888.88,,,,,,
2692,12/15/24 02:50:08 PM,-888.88,-888.88,,,,,,
2693,12/15/24 03:50:08 PM,-888.88,-888.88,,,,,,
2694,12/15/24 04:50:08 PM,-888.88,-888.88,,,,,,
2695,12/15/24 05:50:08 PM,-888.88,-888.88,,,,,,
2696,12/15/24 06:50:08 PM,-888.88,-888.88,,,,,,
2697,12/15/24 07:50:08 PM,-888.88,-888.88,,,,,,
2698,12/15/24 08:50:08 PM,-888.88,-888.88,,,,,,
2699,12/15/24 09:50:08 PM,-888.88,-888.88,,,,,,
2700,12/15/24 10:50:08 PM,-888.88,-888.88,,,,,,
2701,12/15/24 11:50:08 PM,-888.88,-888.88,,,,,,
2702,12/16/24 12:50:08 AM,-888.88,-888.88,,,,,,
2703,12/16/24 01:50:08 AM,-888.88,-888.88,,,,,,
2704,12/16/24 02:50:08 AM,-888.88,-888.88,,,,,,
2705,12/16/24 03:50:08 AM,-888.88,-888.88,,,,,,
2706,12/16/24 04:50:08 AM,-888.88,-888.88,,,,,,
2707,12/16/24 05:50:08 AM,-888.88,-888.88,,,,,,
2708,12/16/24 06:50:08 AM,-888.88,-888.88,,,,,,
2709,12/16/24 07:50:08 AM,-888.88,-888.88,,,,,,
2710,12/16/24 08:50:08 AM,-888.88,-888.88,,,,,,
2711,12/16/24 09:50:08 AM,-888.88,-888.88,,,,,,
2712,12/16/24 10:50:08 AM,-888.88,-888.88,,,,,,
2713,12/16/24 11:50:08 AM,-888.88,-888.88,,,,,,
