"Plot Title: 21909583"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909583, SEN S/N: 21909583)","Temp, °F (LGR S/N: 21909583, SEN S/N: 21909583)","Expired Sensor Cap (LGR S/N: 21909583)","New Sensor Cap (LGR S/N: 21909583)","Coupler Attached (LGR S/N: 21909583)","Stopped (LGR S/N: 21909583)","End Of File (LGR S/N: 21909583)"
2128,11/21/24 02:30:32 AM,-888.88,-888.88,,,,,
2129,11/21/24 03:30:32 AM,-888.88,-888.88,,,,,
2130,11/21/24 04:30:32 AM,-888.88,-888.88,,,,,
2131,11/21/24 05:30:32 AM,-888.88,-888.88,,,,,
2132,11/21/24 06:30:32 AM,-888.88,-888.88,,,,,
2133,11/21/24 07:30:32 AM,-888.88,-888.88,,,,,
2134,11/21/24 08:30:32 AM,-888.88,-888.88,,,,,
2135,11/21/24 09:30:32 AM,-888.88,-888.88,,,,,
2136,11/21/24 10:30:32 AM,-888.88,-888.88,,,,,
2137,11/21/24 11:30:32 AM,-888.88,-888.88,,,,,
2138,11/21/24 12:30:32 PM,-888.88,-888.88,,,,,
2139,11/21/24 01:30:32 PM,-888.88,-888.88,,,,,
2140,11/21/24 02:30:32 PM,-888.88,-888.88,,,,,
2141,11/21/24 03:30:32 PM,-888.88,-888.88,,,,,
2142,11/21/24 04:30:32 PM,-888.88,-888.88,,,,,
2143,11/21/24 05:30:32 PM,-888.88,-888.88,,,,,
2144,11/21/24 06:30:32 PM,-888.88,-888.88,,,,,
2145,11/21/24 07:30:32 PM,-888.88,-888.88,,,,,
2146,11/21/24 08:30:32 PM,-888.88,-888.88,,,,,
2147,11/21/24 09:30:32 PM,-888.88,-888.88,,,,,
2148,11/21/24 10:30:32 PM,-888.88,-888.88,,,,,
2149,11/21/24 11:30:32 PM,-888.88,-888.88,,,,,
2150,11/22/24 12:30:32 AM,-888.88,-888.88,,,,,
2151,11/22/24 01:30:32 AM,-888.88,-888.88,,,,,
2152,11/22/24 02:30:32 AM,-888.88,-888.88,,,,,
2153,11/22/24 03:30:32 AM,-888.88,-888.88,,,,,
2154,11/22/24 04:30:32 AM,-888.88,-888.88,,,,,
2155,11/22/24 05:30:32 AM,-888.88,-888.88,,,,,
2156,11/22/24 06:30:32 AM,-888.88,-888.88,,,,,
2157,11/22/24 07:30:32 AM,-888.88,-888.88,,,,,
2158,11/22/24 08:30:32 AM,-888.88,-888.88,,,,,
2159,11/22/24 09:30:32 AM,-888.88,-888.88,,,,,
2160,11/22/24 10:30:32 AM,-888.88,-888.88,,,,,
2161,11/22/24 11:30:32 AM,-888.88,-888.88,,,,,
2162,11/22/24 12:30:32 PM,-888.88,-888.88,,,,,
2163,11/22/24 01:30:32 PM,-888.88,-888.88,,,,,
2164,11/22/24 02:30:32 PM,-888.88,-888.88,,,,,
2165,11/22/24 03:30:32 PM,-888.88,-888.88,,,,,
2166,11/22/24 04:30:32 PM,-888.88,-888.88,,,,,
2167,11/22/24 05:30:32 PM,-888.88,-888.88,,,,,
2168,11/22/24 06:30:32 PM,-888.88,-888.88,,,,,
2169,11/22/24 07:30:32 PM,-888.88,-888.88,,,,,
2170,11/22/24 08:30:32 PM,-888.88,-888.88,,,,,
2171,11/22/24 09:30:32 PM,-888.88,-888.88,,,,,
2172,11/22/24 10:30:32 PM,-888.88,-888.88,,,,,
2173,11/22/24 11:30:32 PM,-888.88,-888.88,,,,,
2174,11/23/24 12:30:32 AM,-888.88,-888.88,,,,,
2175,11/23/24 01:30:32 AM,-888.88,-888.88,,,,,
2176,11/23/24 02:30:32 AM,-888.88,-888.88,,,,,
2177,11/23/24 03:30:32 AM,-888.88,-888.88,,,,,
2178,11/23/24 04:30:32 AM,-888.88,-888.88,,,,,
2179,11/23/24 05:30:32 AM,-888.88,-888.88,,,,,
2180,11/23/24 06:30:32 AM,-888.88,-888.88,,,,,
2181,11/23/24 07:30:32 AM,-888.88,-888.88,,,,,
2182,11/23/24 08:30:32 AM,-888.88,-888.88,,,,,
2183,11/23/24 09:30:32 AM,-888.88,-888.88,,,,,
2184,11/23/24 10:30:32 AM,-888.88,-888.88,,,,,
2185,11/23/24 11:30:32 AM,-888.88,-888.88,,,,,
2186,11/23/24 12:30:32 PM,-888.88,-888.88,,,,,
2187,11/23/24 01:30:32 PM,-888.88,-888.88,,,,,
2188,11/23/24 02:30:32 PM,-888.88,-888.88,,,,,
2189,11/23/24 03:30:32 PM,-888.88,-888.88,,,,,
2190,11/23/24 04:30:32 PM,-888.88,-888.88,,,,,
2191,11/23/24 05:30:32 PM,-888.88,-888.88,,,,,
2192,11/23/24 06:30:32 PM,-888.88,-888.88,,,,,
2193,11/23/24 07:30:32 PM,-888.88,-888.88,,,,,
2194,11/23/24 08:30:32 PM,-888.88,-888.88,,,,,
2195,11/23/24 09:30:32 PM,-888.88,-888.88,,,,,
2196,11/23/24 10:30:32 PM,-888.88,-888.88,,,,,
2197,11/23/24 11:30:32 PM,-888.88,-888.88,,,,,
2198,11/24/24 12:30:32 AM,-888.88,-888.88,,,,,
2199,11/24/24 01:30:32 AM,-888.88,-888.88,,,,,
2200,11/24/24 02:30:32 AM,-888.88,-888.88,,,,,
2201,11/24/24 03:30:32 AM,-888.88,-888.88,,,,,
2202,11/24/24 04:30:32 AM,-888.88,-888.88,,,,,
2203,11/24/24 05:30:32 AM,-888.88,-888.88,,,,,
2204,11/24/24 06:30:32 AM,-888.88,-888.88,,,,,
2205,11/24/24 07:30:32 AM,-888.88,-888.88,,,,,
2206,11/24/24 08:30:32 AM,-888.88,-888.88,,,,,
2207,11/24/24 09:30:32 AM,-888.88,-888.88,,,,,
2208,11/24/24 10:30:32 AM,-888.88,-888.88,,,,,
2209,11/24/24 11:30:32 AM,-888.88,-888.88,,,,,
2210,11/24/24 12:30:32 PM,-888.88,-888.88,,,,,
2211,11/24/24 01:30:32 PM,-888.88,-888.88,,,,,
2212,11/24/24 02:30:32 PM,-888.88,-888.88,,,,,
2213,11/24/24 03:30:32 PM,-888.88,-888.88,,,,,
2214,11/24/24 04:30:32 PM,-888.88,-888.88,,,,,
2215,11/24/24 05:30:32 PM,-888.88,-888.88,,,,,
2216,11/24/24 06:30:32 PM,-888.88,-888.88,,,,,
2217,11/24/24 07:30:32 PM,-888.88,-888.88,,,,,
2218,11/24/24 08:30:32 PM,-888.88,-888.88,,,,,
2219,11/24/24 09:30:32 PM,-888.88,-888.88,,,,,
2220,11/24/24 10:30:32 PM,-888.88,-888.88,,,,,
2221,11/24/24 11:30:32 PM,-888.88,-888.88,,,,,
2222,11/25/24 12:30:32 AM,-888.88,-888.88,,,,,
2223,11/25/24 01:30:32 AM,-888.88,-888.88,,,,,
2224,11/25/24 02:30:32 AM,-888.88,-888.88,,,,,
2225,11/25/24 03:30:32 AM,-888.88,-888.88,,,,,
2226,11/25/24 04:30:32 AM,-888.88,-888.88,,,,,
2227,11/25/24 05:30:32 AM,-888.88,-888.88,,,,,
2228,11/25/24 06:30:32 AM,-888.88,-888.88,,,,,
2229,11/25/24 07:30:32 AM,-888.88,-888.88,,,,,
2230,11/25/24 08:30:32 AM,-888.88,-888.88,,,,,
2231,11/25/24 09:30:32 AM,-888.88,-888.88,,,,,
2232,11/25/24 10:30:32 AM,-888.88,-888.88,,,,,
2233,11/25/24 11:30:32 AM,-888.88,-888.88,,,,,
2234,11/25/24 12:30:32 PM,-888.88,-888.88,,,,,
2235,11/25/24 01:30:32 PM,-888.88,-888.88,,,,,
2236,11/25/24 02:30:32 PM,-888.88,-888.88,,,,,
2237,11/25/24 03:30:32 PM,-888.88,-888.88,,,,,
2238,11/25/24 04:30:32 PM,-888.88,-888.88,,,,,
2239,11/25/24 05:30:32 PM,-888.88,-888.88,,,,,
2240,11/25/24 06:30:32 PM,-888.88,-888.88,,,,,
2241,11/25/24 07:30:32 PM,-888.88,-888.88,,,,,
2242,11/25/24 08:30:32 PM,-888.88,-888.88,,,,,
2243,11/25/24 09:30:32 PM,-888.88,-888.88,,,,,
2244,11/25/24 10:30:32 PM,-888.88,-888.88,,,,,
2245,11/25/24 11:30:32 PM,-888.88,-888.88,,,,,
2246,11/26/24 12:30:32 AM,-888.88,-888.88,,,,,
2247,11/26/24 01:30:32 AM,-888.88,-888.88,,,,,
2248,11/26/24 02:30:32 AM,-888.88,-888.88,,,,,
2249,11/26/24 03:30:32 AM,-888.88,-888.88,,,,,
2250,11/26/24 04:30:32 AM,-888.88,-888.88,,,,,
2251,11/26/24 05:30:32 AM,-888.88,-888.88,,,,,
2252,11/26/24 06:30:32 AM,-888.88,-888.88,,,,,
2253,11/26/24 07:30:32 AM,-888.88,-888.88,,,,,
2254,11/26/24 08:30:32 AM,-888.88,-888.88,,,,,
2255,11/26/24 09:30:32 AM,-888.88,-888.88,,,,,
2256,11/26/24 10:30:32 AM,-888.88,-888.88,,,,,
2257,11/26/24 11:30:32 AM,-888.88,-888.88,,,,,
2258,11/26/24 12:30:32 PM,-888.88,-888.88,,,,,
2259,11/26/24 01:30:32 PM,-888.88,-888.88,,,,,
2260,11/26/24 02:30:32 PM,-888.88,-888.88,,,,,
2261,11/26/24 03:30:32 PM,-888.88,-888.88,,,,,
2262,11/26/24 04:30:32 PM,-888.88,-888.88,,,,,
2263,11/26/24 05:30:32 PM,-888.88,-888.88,,,,,
2264,11/26/24 06:30:32 PM,-888.88,-888.88,,,,,
2265,11/26/24 07:30:32 PM,-888.88,-888.88,,,,,
2266,11/26/24 08:30:32 PM,-888.88,-888.88,,,,,
2267,11/26/24 09:30:32 PM,-888.88,-888.88,,,,,
2268,11/26/24 10:30:32 PM,-888.88,-888.88,,,,,
2269,11/26/24 11:30:32 PM,-888.88,-888.88,,,,,
2270,11/27/24 12:30:32 AM,-888.88,-888.88,,,,,
2271,11/27/24 01:30:32 AM,-888.88,-888.88,,,,,
2272,11/27/24 02:30:32 AM,-888.88,-888.88,,,,,
2273,11/27/24 03:30:32 AM,-888.88,-888.88,,,,,
2274,11/27/24 04:30:32 AM,-888.88,-888.88,,,,,
2275,11/27/24 05:30:32 AM,-888.88,-888.88,,,,,
2276,11/27/24 06:30:32 AM,-888.88,-888.88,,,,,
2277,11/27/24 07:30:32 AM,-888.88,-888.88,,,,,
2278,11/27/24 08:30:32 AM,-888.88,-888.88,,,,,
2279,11/27/24 09:30:32 AM,-888.88,-888.88,,,,,
2280,11/27/24 10:30:32 AM,-888.88,-888.88,,,,,
2281,11/27/24 11:30:32 AM,-888.88,-888.88,,,,,
2282,11/27/24 12:30:32 PM,-888.88,-888.88,,,,,
2283,11/27/24 01:30:32 PM,-888.88,-888.88,,,,,
2284,11/27/24 02:30:32 PM,-888.88,-888.88,,,,,
2285,11/27/24 03:30:32 PM,-888.88,-888.88,,,,,
2286,11/27/24 04:30:32 PM,-888.88,-888.88,,,,,
2287,11/27/24 05:30:32 PM,-888.88,-888.88,,,,,
2288,11/27/24 06:30:32 PM,-888.88,-888.88,,,,,
2289,11/27/24 07:30:32 PM,-888.88,-888.88,,,,,
2290,11/27/24 08:30:32 PM,-888.88,-888.88,,,,,
2291,11/27/24 09:30:32 PM,-888.88,-888.88,,,,,
2292,11/27/24 10:30:32 PM,-888.88,-888.88,,,,,
2293,11/27/24 11:30:32 PM,-888.88,-888.88,,,,,
2294,11/28/24 12:30:32 AM,-888.88,-888.88,,,,,
2295,11/28/24 01:30:32 AM,-888.88,-888.88,,,,,
2296,11/28/24 02:30:32 AM,-888.88,-888.88,,,,,
2297,11/28/24 03:30:32 AM,-888.88,-888.88,,,,,
2298,11/28/24 04:30:32 AM,-888.88,-888.88,,,,,
2299,11/28/24 05:30:32 AM,-888.88,-888.88,,,,,
2300,11/28/24 06:30:32 AM,-888.88,-888.88,,,,,
2301,11/28/24 07:30:32 AM,-888.88,-888.88,,,,,
2302,11/28/24 08:30:32 AM,-888.88,-888.88,,,,,
2303,11/28/24 09:30:32 AM,-888.88,-888.88,,,,,
2304,11/28/24 10:30:32 AM,-888.88,-888.88,,,,,
2305,11/28/24 11:30:32 AM,-888.88,-888.88,,,,,
2306,11/28/24 12:30:32 PM,-888.88,-888.88,,,,,
2307,11/28/24 01:30:32 PM,-888.88,-888.88,,,,,
2308,11/28/24 02:30:32 PM,-888.88,-888.88,,,,,
2309,11/28/24 03:30:32 PM,-888.88,-888.88,,,,,
2310,11/28/24 04:30:32 PM,-888.88,-888.88,,,,,
2311,11/28/24 05:30:32 PM,-888.88,-888.88,,,,,
2312,11/28/24 06:30:32 PM,-888.88,-888.88,,,,,
2313,11/28/24 07:30:32 PM,-888.88,-888.88,,,,,
2314,11/28/24 08:30:32 PM,-888.88,-888.88,,,,,
2315,11/28/24 09:30:32 PM,-888.88,-888.88,,,,,
2316,11/28/24 10:30:32 PM,-888.88,-888.88,,,,,
2317,11/28/24 11:30:32 PM,-888.88,-888.88,,,,,
2318,11/29/24 12:30:32 AM,-888.88,-888.88,,,,,
2319,11/29/24 01:30:32 AM,-888.88,-888.88,,,,,
2320,11/29/24 02:30:32 AM,-888.88,-888.88,,,,,
2321,11/29/24 03:30:32 AM,-888.88,-888.88,,,,,
2322,11/29/24 04:30:32 AM,-888.88,-888.88,,,,,
2323,11/29/24 05:30:32 AM,-888.88,-888.88,,,,,
2324,11/29/24 06:30:32 AM,-888.88,-888.88,,,,,
2325,11/29/24 07:30:32 AM,-888.88,-888.88,,,,,
2326,11/29/24 08:30:32 AM,-888.88,-888.88,,,,,
2327,11/29/24 09:30:32 AM,-888.88,-888.88,,,,,
2328,11/29/24 10:30:32 AM,-888.88,-888.88,,,,,
2329,11/29/24 11:30:32 AM,-888.88,-888.88,,,,,
2330,11/29/24 12:30:32 PM,-888.88,-888.88,,,,,
2331,11/29/24 01:30:32 PM,-888.88,-888.88,,,,,
2332,11/29/24 02:30:32 PM,-888.88,-888.88,,,,,
2333,11/29/24 03:30:32 PM,-888.88,-888.88,,,,,
2334,11/29/24 04:30:32 PM,-888.88,-888.88,,,,,
2335,11/29/24 05:30:32 PM,-888.88,-888.88,,,,,
2336,11/29/24 06:30:32 PM,-888.88,-888.88,,,,,
2337,11/29/24 07:30:32 PM,-888.88,-888.88,,,,,
2338,11/29/24 08:30:32 PM,-888.88,-888.88,,,,,
2339,11/29/24 09:30:32 PM,-888.88,-888.88,,,,,
2340,11/29/24 10:30:32 PM,-888.88,-888.88,,,,,
2341,11/29/24 11:30:32 PM,-888.88,-888.88,,,,,
2342,11/30/24 12:30:32 AM,-888.88,-888.88,,,,,
2343,11/30/24 01:30:32 AM,-888.88,-888.88,,,,,
2344,11/30/24 02:30:32 AM,-888.88,-888.88,,,,,
2345,11/30/24 03:30:32 AM,-888.88,-888.88,,,,,
2346,11/30/24 04:30:32 AM,-888.88,-888.88,,,,,
2347,11/30/24 05:30:32 AM,-888.88,-888.88,,,,,
2348,11/30/24 06:30:32 AM,-888.88,-888.88,,,,,
2349,11/30/24 07:30:32 AM,-888.88,-888.88,,,,,
2350,11/30/24 08:30:32 AM,-888.88,-888.88,,,,,
2351,11/30/24 09:30:32 AM,-888.88,-888.88,,,,,
2352,11/30/24 10:30:32 AM,-888.88,-888.88,,,,,
2353,11/30/24 11:30:32 AM,-888.88,-888.88,,,,,
2354,11/30/24 12:30:32 PM,-888.88,-888.88,,,,,
2355,11/30/24 01:30:32 PM,-888.88,-888.88,,,,,
2356,11/30/24 02:30:32 PM,-888.88,-888.88,,,,,
2357,11/30/24 03:30:32 PM,-888.88,-888.88,,,,,
2358,11/30/24 04:30:32 PM,-888.88,-888.88,,,,,
2359,11/30/24 05:30:32 PM,-888.88,-888.88,,,,,
2360,11/30/24 06:30:32 PM,-888.88,-888.88,,,,,
2361,11/30/24 07:30:32 PM,-888.88,-888.88,,,,,
2362,11/30/24 08:30:32 PM,-888.88,-888.88,,,,,
2363,11/30/24 09:30:32 PM,-888.88,-888.88,,,,,
2364,11/30/24 10:30:32 PM,-888.88,-888.88,,,,,
2365,11/30/24 11:30:32 PM,-888.88,-888.88,,,,,
2366,12/01/24 12:30:32 AM,-888.88,-888.88,,,,,
2367,12/01/24 01:30:32 AM,-888.88,-888.88,,,,,
2368,12/01/24 02:30:32 AM,-888.88,-888.88,,,,,
2369,12/01/24 03:30:32 AM,-888.88,-888.88,,,,,
2370,12/01/24 04:30:32 AM,-888.88,-888.88,,,,,
2371,12/01/24 05:30:32 AM,-888.88,-888.88,,,,,
2372,12/01/24 06:30:32 AM,-888.88,-888.88,,,,,
2373,12/01/24 07:30:32 AM,-888.88,-888.88,,,,,
2374,12/01/24 08:30:32 AM,-888.88,-888.88,,,,,
2375,12/01/24 09:30:32 AM,-888.88,-888.88,,,,,
2376,12/01/24 10:30:32 AM,-888.88,-888.88,,,,,
2377,12/01/24 11:30:32 AM,-888.88,-888.88,,,,,
2378,12/01/24 12:30:32 PM,-888.88,-888.88,,,,,
2379,12/01/24 01:30:32 PM,-888.88,-888.88,,,,,
2380,12/01/24 02:30:32 PM,-888.88,-888.88,,,,,
2381,12/01/24 03:30:32 PM,-888.88,-888.88,,,,,
2382,12/01/24 04:30:32 PM,-888.88,-888.88,,,,,
2383,12/01/24 05:30:32 PM,-888.88,-888.88,,,,,
2384,12/01/24 06:30:32 PM,-888.88,-888.88,,,,,
2385,12/01/24 07:30:32 PM,-888.88,-888.88,,,,,
2386,12/01/24 08:30:32 PM,-888.88,-888.88,,,,,
2387,12/01/24 09:30:32 PM,-888.88,-888.88,,,,,
2388,12/01/24 10:30:32 PM,-888.88,-888.88,,,,,
2389,12/01/24 11:30:32 PM,-888.88,-888.88,,,,,
2390,12/02/24 12:30:32 AM,-888.88,-888.88,,,,,
2391,12/02/24 01:30:32 AM,-888.88,-888.88,,,,,
2392,12/02/24 02:30:32 AM,-888.88,-888.88,,,,,
2393,12/02/24 03:30:32 AM,-888.88,-888.88,,,,,
2394,12/02/24 04:30:32 AM,-888.88,-888.88,,,,,
2395,12/02/24 05:30:32 AM,-888.88,-888.88,,,,,
2396,12/02/24 06:30:32 AM,-888.88,-888.88,,,,,
2397,12/02/24 07:30:32 AM,-888.88,-888.88,,,,,
2398,12/02/24 08:30:32 AM,-888.88,-888.88,,,,,
2399,12/02/24 09:30:32 AM,-888.88,-888.88,,,,,
2400,12/02/24 10:30:32 AM,-888.88,-888.88,,,,,
2401,12/02/24 11:30:32 AM,-888.88,-888.88,,,,,
2402,12/02/24 12:30:32 PM,-888.88,-888.88,,,,,
2403,12/02/24 01:30:32 PM,-888.88,-888.88,,,,,
2404,12/02/24 02:30:32 PM,-888.88,-888.88,,,,,
2405,12/02/24 03:30:32 PM,-888.88,-888.88,,,,,
2406,12/02/24 04:30:32 PM,-888.88,-888.88,,,,,
2407,12/02/24 05:30:32 PM,-888.88,-888.88,,,,,
2408,12/02/24 06:30:32 PM,-888.88,-888.88,,,,,
2409,12/02/24 07:30:32 PM,-888.88,-888.88,,,,,
2410,12/02/24 08:30:32 PM,-888.88,-888.88,,,,,
2411,12/02/24 09:30:32 PM,-888.88,-888.88,,,,,
2412,12/02/24 10:30:32 PM,-888.88,-888.88,,,,,
2413,12/02/24 11:30:32 PM,-888.88,-888.88,,,,,
2414,12/03/24 12:30:32 AM,-888.88,-888.88,,,,,
2415,12/03/24 01:30:32 AM,-888.88,-888.88,,,,,
2416,12/03/24 02:30:32 AM,-888.88,-888.88,,,,,
2417,12/03/24 03:30:32 AM,-888.88,-888.88,,,,,
2418,12/03/24 04:30:32 AM,-888.88,-888.88,,,,,
2419,12/03/24 05:30:32 AM,-888.88,-888.88,,,,,
2420,12/03/24 06:30:32 AM,-888.88,-888.88,,,,,
2421,12/03/24 07:30:32 AM,-888.88,-888.88,,,,,
2422,12/03/24 08:30:32 AM,-888.88,-888.88,,,,,
2423,12/03/24 09:30:32 AM,-888.88,-888.88,,,,,
2424,12/03/24 10:30:32 AM,-888.88,-888.88,,,,,
2425,12/03/24 11:30:32 AM,-888.88,-888.88,,,,,
2426,12/03/24 12:30:32 PM,-888.88,-888.88,,,,,
2427,12/03/24 01:30:32 PM,-888.88,-888.88,,,,,
2428,12/03/24 02:30:32 PM,-888.88,-888.88,,,,,
2429,12/03/24 03:30:32 PM,-888.88,-888.88,,,,,
2430,12/03/24 04:30:32 PM,-888.88,-888.88,,,,,
2431,12/03/24 05:30:32 PM,-888.88,-888.88,,,,,
2432,12/03/24 06:30:32 PM,-888.88,-888.88,,,,,
2433,12/03/24 07:30:32 PM,-888.88,-888.88,,,,,
2434,12/03/24 08:30:32 PM,-888.88,-888.88,,,,,
2435,12/03/24 09:30:32 PM,-888.88,-888.88,,,,,
2436,12/03/24 10:30:32 PM,-888.88,-888.88,,,,,
2437,12/03/24 11:30:32 PM,-888.88,-888.88,,,,,
2438,12/04/24 12:30:32 AM,-888.88,-888.88,,,,,
2439,12/04/24 01:30:32 AM,-888.88,-888.88,,,,,
2440,12/04/24 02:30:32 AM,-888.88,-888.88,,,,,
2441,12/04/24 03:30:32 AM,-888.88,-888.88,,,,,
2442,12/04/24 04:30:32 AM,-888.88,-888.88,,,,,
2443,12/04/24 05:30:32 AM,-888.88,-888.88,,,,,
2444,12/04/24 06:30:32 AM,-888.88,-888.88,,,,,
2445,12/04/24 07:30:32 AM,-888.88,-888.88,,,,,
2446,12/04/24 08:30:32 AM,-888.88,-888.88,,,,,
2447,12/04/24 09:30:32 AM,-888.88,-888.88,,,,,
2448,12/04/24 10:30:32 AM,-888.88,-888.88,,,,,
2449,12/04/24 11:30:32 AM,-888.88,-888.88,,,,,
2450,12/04/24 12:30:32 PM,-888.88,-888.88,,,,,
2451,12/04/24 01:30:32 PM,-888.88,-888.88,,,,,
2452,12/04/24 02:30:32 PM,-888.88,-888.88,,,,,
2453,12/04/24 03:30:32 PM,-888.88,-888.88,,,,,
2454,12/04/24 04:30:32 PM,-888.88,-888.88,,,,,
2455,12/04/24 05:30:32 PM,-888.88,-888.88,,,,,
2456,12/04/24 06:30:32 PM,-888.88,-888.88,,,,,
2457,12/04/24 07:30:32 PM,-888.88,-888.88,,,,,
2458,12/04/24 08:30:32 PM,-888.88,-888.88,,,,,
2459,12/04/24 09:30:32 PM,-888.88,-888.88,,,,,
2460,12/04/24 10:30:32 PM,-888.88,-888.88,,,,,
2461,12/04/24 11:30:32 PM,-888.88,-888.88,,,,,
2462,12/05/24 12:30:32 AM,-888.88,-888.88,,,,,
2463,12/05/24 01:30:32 AM,-888.88,-888.88,,,,,
2464,12/05/24 02:30:32 AM,-888.88,-888.88,,,,,
2465,12/05/24 03:30:32 AM,-888.88,-888.88,,,,,
2466,12/05/24 04:30:32 AM,-888.88,-888.88,,,,,
2467,12/05/24 05:30:32 AM,-888.88,-888.88,,,,,
2468,12/05/24 06:30:32 AM,-888.88,-888.88,,,,,
2469,12/05/24 07:30:32 AM,-888.88,-888.88,,,,,
2470,12/05/24 08:30:32 AM,-888.88,-888.88,,,,,
2471,12/05/24 09:30:32 AM,-888.88,-888.88,,,,,
2472,12/05/24 10:30:32 AM,-888.88,-888.88,,,,,
2473,12/05/24 11:30:32 AM,-888.88,-888.88,,,,,
2474,12/05/24 12:30:32 PM,-888.88,-888.88,,,,,
2475,12/05/24 01:30:32 PM,-888.88,-888.88,,,,,
2476,12/05/24 02:30:32 PM,-888.88,-888.88,,,,,
2477,12/05/24 03:30:32 PM,-888.88,-888.88,,,,,
2478,12/05/24 04:30:32 PM,-888.88,-888.88,,,,,
2479,12/05/24 05:30:32 PM,-888.88,-888.88,,,,,
2480,12/05/24 06:30:32 PM,-888.88,-888.88,,,,,
2481,12/05/24 07:30:32 PM,-888.88,-888.88,,,,,
2482,12/05/24 08:30:32 PM,-888.88,-888.88,,,,,
2483,12/05/24 09:30:32 PM,-888.88,-888.88,,,,,
2484,12/05/24 10:30:32 PM,-888.88,-888.88,,,,,
2485,12/05/24 11:30:32 PM,-888.88,-888.88,,,,,
2486,12/06/24 12:30:32 AM,-888.88,-888.88,,,,,
2487,12/06/24 01:30:32 AM,-888.88,-888.88,,,,,
2488,12/06/24 02:30:32 AM,-888.88,-888.88,,,,,
2489,12/06/24 03:30:32 AM,-888.88,-888.88,,,,,
2490,12/06/24 04:30:32 AM,-888.88,-888.88,,,,,
2491,12/06/24 05:30:32 AM,-888.88,-888.88,,,,,
2492,12/06/24 06:30:32 AM,-888.88,-888.88,,,,,
2493,12/06/24 07:30:32 AM,-888.88,-888.88,,,,,
2494,12/06/24 08:30:32 AM,-888.88,-888.88,,,,,
2495,12/06/24 09:30:32 AM,-888.88,-888.88,,,,,
2496,12/06/24 10:30:32 AM,-888.88,-888.88,,,,,
2497,12/06/24 11:30:32 AM,-888.88,-888.88,,,,,
2498,12/06/24 12:30:32 PM,-888.88,-888.88,,,,,
2499,12/06/24 01:30:32 PM,-888.88,-888.88,,,,,
2500,12/06/24 02:30:32 PM,-888.88,-888.88,,,,,
2501,12/06/24 03:30:32 PM,-888.88,-888.88,,,,,
2502,12/06/24 04:30:32 PM,-888.88,-888.88,,,,,
2503,12/06/24 05:30:32 PM,-888.88,-888.88,,,,,
2504,12/06/24 06:30:32 PM,-888.88,-888.88,,,,,
2505,12/06/24 07:30:32 PM,-888.88,-888.88,,,,,
2506,12/06/24 08:30:32 PM,-888.88,-888.88,,,,,
2507,12/06/24 09:30:32 PM,-888.88,-888.88,,,,,
2508,12/06/24 10:30:32 PM,-888.88,-888.88,,,,,
2509,12/06/24 11:30:32 PM,-888.88,-888.88,,,,,
2510,12/07/24 12:30:32 AM,-888.88,-888.88,,,,,
2511,12/07/24 01:30:32 AM,-888.88,-888.88,,,,,
2512,12/07/24 02:30:32 AM,-888.88,-888.88,,,,,
2513,12/07/24 03:30:32 AM,-888.88,-888.88,,,,,
2514,12/07/24 04:30:32 AM,-888.88,-888.88,,,,,
2515,12/07/24 05:30:32 AM,-888.88,-888.88,,,,,
2516,12/07/24 06:30:32 AM,-888.88,-888.88,,,,,
2517,12/07/24 07:30:32 AM,-888.88,-888.88,,,,,
2518,12/07/24 08:30:32 AM,-888.88,-888.88,,,,,
2519,12/07/24 09:30:32 AM,-888.88,-888.88,,,,,
2520,12/07/24 10:30:32 AM,-888.88,-888.88,,,,,
2521,12/07/24 11:30:32 AM,-888.88,-888.88,,,,,
2522,12/07/24 12:30:32 PM,-888.88,-888.88,,,,,
2523,12/07/24 01:30:32 PM,-888.88,-888.88,,,,,
2524,12/07/24 02:30:32 PM,-888.88,-888.88,,,,,
2525,12/07/24 03:30:32 PM,-888.88,-888.88,,,,,
2526,12/07/24 04:30:32 PM,-888.88,-888.88,,,,,
2527,12/07/24 05:30:32 PM,-888.88,-888.88,,,,,
2528,12/07/24 06:30:32 PM,-888.88,-888.88,,,,,
2529,12/07/24 07:30:32 PM,-888.88,-888.88,,,,,
2530,12/07/24 08:30:32 PM,-888.88,-888.88,,,,,
2531,12/07/24 09:30:32 PM,-888.88,-888.88,,,,,
2532,12/07/24 10:30:32 PM,-888.88,-888.88,,,,,
2533,12/07/24 11:30:32 PM,-888.88,-888.88,,,,,
2534,12/08/24 12:30:32 AM,-888.88,-888.88,,,,,
2535,12/08/24 01:30:32 AM,-888.88,-888.88,,,,,
2536,12/08/24 02:30:32 AM,-888.88,-888.88,,,,,
2537,12/08/24 03:30:32 AM,-888.88,-888.88,,,,,
2538,12/08/24 04:30:32 AM,-888.88,-888.88,,,,,
2539,12/08/24 05:30:32 AM,-888.88,-888.88,,,,,
2540,12/08/24 06:30:32 AM,-888.88,-888.88,,,,,
2541,12/08/24 07:30:32 AM,-888.88,-888.88,,,,,
2542,12/08/24 08:30:32 AM,-888.88,-888.88,,,,,
2543,12/08/24 09:30:32 AM,-888.88,-888.88,,,,,
2544,12/08/24 10:30:32 AM,-888.88,-888.88,,,,,
2545,12/08/24 11:30:32 AM,-888.88,-888.88,,,,,
