"Plot Title: 21909587"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909587, SEN S/N: 21909587)","Temp, °F (LGR S/N: 21909587, SEN S/N: 21909587)","Expired Sensor Cap (LGR S/N: 21909587)","Coupler Attached (LGR S/N: 21909587)","Host Connected (LGR S/N: 21909587)","Stopped (LGR S/N: 21909587)","End Of File (LGR S/N: 21909587)"
2364,12/01/24 03:31:45 AM,-888.88,-888.88,,,,,
2365,12/01/24 04:31:45 AM,-888.88,-888.88,,,,,
2366,12/01/24 05:31:45 AM,-888.88,-888.88,,,,,
2367,12/01/24 06:31:45 AM,-888.88,-888.88,,,,,
2368,12/01/24 07:31:45 AM,-888.88,-888.88,,,,,
2369,12/01/24 08:31:45 AM,-888.88,-888.88,,,,,
2370,12/01/24 09:31:45 AM,-888.88,-888.88,,,,,
2371,12/01/24 10:31:45 AM,-888.88,-888.88,,,,,
2372,12/01/24 11:31:45 AM,-888.88,-888.88,,,,,
2373,12/01/24 12:31:45 PM,-888.88,-888.88,,,,,
2374,12/01/24 01:31:45 PM,-888.88,-888.88,,,,,
2375,12/01/24 02:31:45 PM,-888.88,-888.88,,,,,
2376,12/01/24 03:31:45 PM,-888.88,-888.88,,,,,
2377,12/01/24 04:31:45 PM,-888.88,-888.88,,,,,
2378,12/01/24 05:31:45 PM,-888.88,-888.88,,,,,
2379,12/01/24 06:31:45 PM,-888.88,-888.88,,,,,
2380,12/01/24 07:31:45 PM,-888.88,-888.88,,,,,
2381,12/01/24 08:31:45 PM,-888.88,-888.88,,,,,
2382,12/01/24 09:31:45 PM,-888.88,-888.88,,,,,
2383,12/01/24 10:31:45 PM,-888.88,-888.88,,,,,
2384,12/01/24 11:31:45 PM,-888.88,-888.88,,,,,
2385,12/02/24 12:31:45 AM,-888.88,-888.88,,,,,
2386,12/02/24 01:31:45 AM,-888.88,-888.88,,,,,
2387,12/02/24 02:31:45 AM,-888.88,-888.88,,,,,
2388,12/02/24 03:31:45 AM,-888.88,-888.88,,,,,
2389,12/02/24 04:31:45 AM,-888.88,-888.88,,,,,
2390,12/02/24 05:31:45 AM,-888.88,-888.88,,,,,
2391,12/02/24 06:31:45 AM,-888.88,-888.88,,,,,
2392,12/02/24 07:31:45 AM,-888.88,-888.88,,,,,
2393,12/02/24 08:31:45 AM,-888.88,-888.88,,,,,
2394,12/02/24 09:31:45 AM,-888.88,-888.88,,,,,
2395,12/02/24 10:31:45 AM,-888.88,-888.88,,,,,
2396,12/02/24 11:31:45 AM,-888.88,-888.88,,,,,
2397,12/02/24 12:31:45 PM,-888.88,-888.88,,,,,
2398,12/02/24 01:31:45 PM,-888.88,-888.88,,,,,
2399,12/02/24 02:31:45 PM,-888.88,-888.88,,,,,
2400,12/02/24 03:31:45 PM,-888.88,-888.88,,,,,
2401,12/02/24 04:31:45 PM,-888.88,-888.88,,,,,
2402,12/02/24 05:31:45 PM,-888.88,-888.88,,,,,
2403,12/02/24 06:31:45 PM,-888.88,-888.88,,,,,
2404,12/02/24 07:31:45 PM,-888.88,-888.88,,,,,
2405,12/02/24 08:31:45 PM,-888.88,-888.88,,,,,
2406,12/02/24 09:31:45 PM,-888.88,-888.88,,,,,
2407,12/02/24 10:31:45 PM,-888.88,-888.88,,,,,
2408,12/02/24 11:31:45 PM,-888.88,-888.88,,,,,
2409,12/03/24 12:31:45 AM,-888.88,-888.88,,,,,
2410,12/03/24 01:31:45 AM,-888.88,-888.88,,,,,
2411,12/03/24 02:31:45 AM,-888.88,-888.88,,,,,
2412,12/03/24 03:31:45 AM,-888.88,-888.88,,,,,
2413,12/03/24 04:31:45 AM,-888.88,-888.88,,,,,
2414,12/03/24 05:31:45 AM,-888.88,-888.88,,,,,
2415,12/03/24 06:31:45 AM,-888.88,-888.88,,,,,
2416,12/03/24 07:31:45 AM,-888.88,-888.88,,,,,
2417,12/03/24 08:31:45 AM,-888.88,-888.88,,,,,
2418,12/03/24 09:31:45 AM,-888.88,-888.88,,,,,
2419,12/03/24 10:31:45 AM,-888.88,-888.88,,,,,
2420,12/03/24 11:31:45 AM,-888.88,-888.88,,,,,
2421,12/03/24 12:31:45 PM,-888.88,-888.88,,,,,
2422,12/03/24 01:31:45 PM,-888.88,-888.88,,,,,
2423,12/03/24 02:31:45 PM,-888.88,-888.88,,,,,
2424,12/03/24 03:31:45 PM,-888.88,-888.88,,,,,
2425,12/03/24 04:31:45 PM,-888.88,-888.88,,,,,
2426,12/03/24 05:31:45 PM,-888.88,-888.88,,,,,
2427,12/03/24 06:31:45 PM,-888.88,-888.88,,,,,
2428,12/03/24 07:31:45 PM,-888.88,-888.88,,,,,
2429,12/03/24 08:31:45 PM,-888.88,-888.88,,,,,
2430,12/03/24 09:31:45 PM,-888.88,-888.88,,,,,
2431,12/03/24 10:31:45 PM,-888.88,-888.88,,,,,
2432,12/03/24 11:31:45 PM,-888.88,-888.88,,,,,
2433,12/04/24 12:31:45 AM,-888.88,-888.88,,,,,
2434,12/04/24 01:31:45 AM,-888.88,-888.88,,,,,
2435,12/04/24 02:31:45 AM,-888.88,-888.88,,,,,
2436,12/04/24 03:31:45 AM,-888.88,-888.88,,,,,
2437,12/04/24 04:31:45 AM,-888.88,-888.88,,,,,
2438,12/04/24 05:31:45 AM,-888.88,-888.88,,,,,
2439,12/04/24 06:31:45 AM,-888.88,-888.88,,,,,
2440,12/04/24 07:31:45 AM,-888.88,-888.88,,,,,
2441,12/04/24 08:31:45 AM,-888.88,-888.88,,,,,
2442,12/04/24 09:31:45 AM,-888.88,-888.88,,,,,
2443,12/04/24 10:31:45 AM,-888.88,-888.88,,,,,
2444,12/04/24 11:31:45 AM,-888.88,-888.88,,,,,
2445,12/04/24 12:31:45 PM,-888.88,-888.88,,,,,
2446,12/04/24 01:31:45 PM,-888.88,-888.88,,,,,
2447,12/04/24 02:31:45 PM,-888.88,-888.88,,,,,
2448,12/04/24 03:31:45 PM,-888.88,-888.88,,,,,
2449,12/04/24 04:31:45 PM,-888.88,-888.88,,,,,
2450,12/04/24 05:31:45 PM,-888.88,-888.88,,,,,
2451,12/04/24 06:31:45 PM,-888.88,-888.88,,,,,
2452,12/04/24 07:31:45 PM,-888.88,-888.88,,,,,
2453,12/04/24 08:31:45 PM,-888.88,-888.88,,,,,
2454,12/04/24 09:31:45 PM,-888.88,-888.88,,,,,
2455,12/04/24 10:31:45 PM,-888.88,-888.88,,,,,
2456,12/04/24 11:31:45 PM,-888.88,-888.88,,,,,
2457,12/05/24 12:31:45 AM,-888.88,-888.88,,,,,
2458,12/05/24 01:31:45 AM,-888.88,-888.88,,,,,
2459,12/05/24 02:31:45 AM,-888.88,-888.88,,,,,
2460,12/05/24 03:31:45 AM,-888.88,-888.88,,,,,
2461,12/05/24 04:31:45 AM,-888.88,-888.88,,,,,
2462,12/05/24 05:31:45 AM,-888.88,-888.88,,,,,
2463,12/05/24 06:31:45 AM,-888.88,-888.88,,,,,
2464,12/05/24 07:31:45 AM,-888.88,-888.88,,,,,
2465,12/05/24 08:31:45 AM,-888.88,-888.88,,,,,
2466,12/05/24 09:31:45 AM,-888.88,-888.88,,,,,
2467,12/05/24 10:31:45 AM,-888.88,-888.88,,,,,
2468,12/05/24 11:31:45 AM,-888.88,-888.88,,,,,
2469,12/05/24 12:31:45 PM,-888.88,-888.88,,,,,
2470,12/05/24 01:31:45 PM,-888.88,-888.88,,,,,
2471,12/05/24 02:31:45 PM,-888.88,-888.88,,,,,
2472,12/05/24 03:31:45 PM,-888.88,-888.88,,,,,
2473,12/05/24 04:31:45 PM,-888.88,-888.88,,,,,
2474,12/05/24 05:31:45 PM,-888.88,-888.88,,,,,
2475,12/05/24 06:31:45 PM,-888.88,-888.88,,,,,
2476,12/05/24 07:31:45 PM,-888.88,-888.88,,,,,
2477,12/05/24 08:31:45 PM,-888.88,-888.88,,,,,
2478,12/05/24 09:31:45 PM,-888.88,-888.88,,,,,
2479,12/05/24 10:31:45 PM,-888.88,-888.88,,,,,
2480,12/05/24 11:31:45 PM,-888.88,-888.88,,,,,
2481,12/06/24 12:31:45 AM,-888.88,-888.88,,,,,
2482,12/06/24 01:31:45 AM,-888.88,-888.88,,,,,
2483,12/06/24 02:31:45 AM,-888.88,-888.88,,,,,
2484,12/06/24 03:31:45 AM,-888.88,-888.88,,,,,
2485,12/06/24 04:31:45 AM,-888.88,-888.88,,,,,
2486,12/06/24 05:31:45 AM,-888.88,-888.88,,,,,
2487,12/06/24 06:31:45 AM,-888.88,-888.88,,,,,
2488,12/06/24 07:31:45 AM,-888.88,-888.88,,,,,
2489,12/06/24 08:31:45 AM,-888.88,-888.88,,,,,
2490,12/06/24 09:31:45 AM,-888.88,-888.88,,,,,
2491,12/06/24 10:31:45 AM,-888.88,-888.88,,,,,
2492,12/06/24 11:31:45 AM,-888.88,-888.88,,,,,
2493,12/06/24 12:31:45 PM,-888.88,-888.88,,,,,
2494,12/06/24 01:31:45 PM,-888.88,-888.88,,,,,
2495,12/06/24 02:31:45 PM,-888.88,-888.88,,,,,
2496,12/06/24 03:31:45 PM,-888.88,-888.88,,,,,
2497,12/06/24 04:31:45 PM,-888.88,-888.88,,,,,
2498,12/06/24 05:31:45 PM,-888.88,-888.88,,,,,
2499,12/06/24 06:31:45 PM,-888.88,-888.88,,,,,
2500,12/06/24 07:31:45 PM,-888.88,-888.88,,,,,
2501,12/06/24 08:31:45 PM,-888.88,-888.88,,,,,
2502,12/06/24 09:31:45 PM,-888.88,-888.88,,,,,
2503,12/06/24 10:31:45 PM,-888.88,-888.88,,,,,
2504,12/06/24 11:31:45 PM,-888.88,-888.88,,,,,
2505,12/07/24 12:31:45 AM,-888.88,-888.88,,,,,
2506,12/07/24 01:31:45 AM,-888.88,-888.88,,,,,
2507,12/07/24 02:31:45 AM,-888.88,-888.88,,,,,
2508,12/07/24 03:31:45 AM,-888.88,-888.88,,,,,
2509,12/07/24 04:31:45 AM,-888.88,-888.88,,,,,
2510,12/07/24 05:31:45 AM,-888.88,-888.88,,,,,
2511,12/07/24 06:31:45 AM,-888.88,-888.88,,,,,
2512,12/07/24 07:31:45 AM,-888.88,-888.88,,,,,
2513,12/07/24 08:31:45 AM,-888.88,-888.88,,,,,
2514,12/07/24 09:31:45 AM,-888.88,-888.88,,,,,
2515,12/07/24 10:31:45 AM,-888.88,-888.88,,,,,
2516,12/07/24 11:31:45 AM,-888.88,-888.88,,,,,
2517,12/07/24 12:31:45 PM,-888.88,-888.88,,,,,
2518,12/07/24 01:31:45 PM,-888.88,-888.88,,,,,
2519,12/07/24 02:31:45 PM,-888.88,-888.88,,,,,
2520,12/07/24 03:31:45 PM,-888.88,-888.88,,,,,
2521,12/07/24 04:31:45 PM,-888.88,-888.88,,,,,
2522,12/07/24 05:31:45 PM,-888.88,-888.88,,,,,
2523,12/07/24 06:31:45 PM,-888.88,-888.88,,,,,
2524,12/07/24 07:31:45 PM,-888.88,-888.88,,,,,
2525,12/07/24 08:31:45 PM,-888.88,-888.88,,,,,
2526,12/07/24 09:31:45 PM,-888.88,-888.88,,,,,
2527,12/07/24 10:31:45 PM,-888.88,-888.88,,,,,
2528,12/07/24 11:31:45 PM,-888.88,-888.88,,,,,
2529,12/08/24 12:31:45 AM,-888.88,-888.88,,,,,
2530,12/08/24 01:31:45 AM,-888.88,-888.88,,,,,
2531,12/08/24 02:31:45 AM,-888.88,-888.88,,,,,
2532,12/08/24 03:31:45 AM,-888.88,-888.88,,,,,
2533,12/08/24 04:31:45 AM,-888.88,-888.88,,,,,
2534,12/08/24 05:31:45 AM,-888.88,-888.88,,,,,
2535,12/08/24 06:31:45 AM,-888.88,-888.88,,,,,
2536,12/08/24 07:31:45 AM,-888.88,-888.88,,,,,
2537,12/08/24 08:31:45 AM,-888.88,-888.88,,,,,
2538,12/08/24 09:31:45 AM,-888.88,-888.88,,,,,
2539,12/08/24 10:31:45 AM,-888.88,-888.88,,,,,
2540,12/08/24 11:31:45 AM,-888.88,-888.88,,,,,
2541,12/08/24 12:31:45 PM,-888.88,-888.88,,,,,
2542,12/08/24 01:31:45 PM,-888.88,-888.88,,,,,
2543,12/08/24 02:31:45 PM,-888.88,-888.88,,,,,
2544,12/08/24 03:31:45 PM,-888.88,-888.88,,,,,
2545,12/08/24 04:31:45 PM,-888.88,-888.88,,,,,
2546,12/08/24 05:31:45 PM,-888.88,-888.88,,,,,
2547,12/08/24 06:31:45 PM,-888.88,-888.88,,,,,
2548,12/08/24 07:31:45 PM,-888.88,-888.88,,,,,
2549,12/08/24 08:31:45 PM,-888.88,-888.88,,,,,
2550,12/08/24 09:31:45 PM,-888.88,-888.88,,,,,
2551,12/08/24 10:31:45 PM,-888.88,-888.88,,,,,
2552,12/08/24 11:31:45 PM,-888.88,-888.88,,,,,
2553,12/09/24 12:31:45 AM,-888.88,-888.88,,,,,
2554,12/09/24 01:31:45 AM,-888.88,-888.88,,,,,
2555,12/09/24 02:31:45 AM,-888.88,-888.88,,,,,
2556,12/09/24 03:31:45 AM,-888.88,-888.88,,,,,
2557,12/09/24 04:31:45 AM,-888.88,-888.88,,,,,
2558,12/09/24 05:31:45 AM,-888.88,-888.88,,,,,
2559,12/09/24 06:31:45 AM,-888.88,-888.88,,,,,
2560,12/09/24 07:31:45 AM,-888.88,-888.88,,,,,
2561,12/09/24 08:31:45 AM,-888.88,-888.88,,,,,
2562,12/09/24 09:31:45 AM,-888.88,-888.88,,,,,
2563,12/09/24 10:31:45 AM,-888.88,-888.88,,,,,
2564,12/09/24 11:31:45 AM,-888.88,-888.88,,,,,
2565,12/09/24 12:31:45 PM,-888.88,-888.88,,,,,
2566,12/09/24 01:31:45 PM,-888.88,-888.88,,,,,
2567,12/09/24 02:31:45 PM,-888.88,-888.88,,,,,
2568,12/09/24 03:31:45 PM,-888.88,-888.88,,,,,
2569,12/09/24 04:31:45 PM,-888.88,-888.88,,,,,
2570,12/09/24 05:31:45 PM,-888.88,-888.88,,,,,
2571,12/09/24 06:31:45 PM,-888.88,-888.88,,,,,
2572,12/09/24 07:31:45 PM,-888.88,-888.88,,,,,
2573,12/09/24 08:31:45 PM,-888.88,-888.88,,,,,
2574,12/09/24 09:31:45 PM,-888.88,-888.88,,,,,
2575,12/09/24 10:31:45 PM,-888.88,-888.88,,,,,
2576,12/09/24 11:31:45 PM,-888.88,-888.88,,,,,
2577,12/10/24 12:31:45 AM,-888.88,-888.88,,,,,
2578,12/10/24 01:31:45 AM,-888.88,-888.88,,,,,
2579,12/10/24 02:31:45 AM,-888.88,-888.88,,,,,
2580,12/10/24 03:31:45 AM,-888.88,-888.88,,,,,
2581,12/10/24 04:31:45 AM,-888.88,-888.88,,,,,
2582,12/10/24 05:31:45 AM,-888.88,-888.88,,,,,
2583,12/10/24 06:31:45 AM,-888.88,-888.88,,,,,
2584,12/10/24 07:31:45 AM,-888.88,-888.88,,,,,
2585,12/10/24 08:31:45 AM,-888.88,-888.88,,,,,
2586,12/10/24 09:31:45 AM,-888.88,-888.88,,,,,
2587,12/10/24 10:31:45 AM,-888.88,-888.88,,,,,
2588,12/10/24 11:31:45 AM,-888.88,-888.88,,,,,
2589,12/10/24 12:31:45 PM,-888.88,-888.88,,,,,
2590,12/10/24 01:31:45 PM,-888.88,-888.88,,,,,
2591,12/10/24 02:31:45 PM,-888.88,-888.88,,,,,
2592,12/10/24 03:31:45 PM,-888.88,-888.88,,,,,
2593,12/10/24 04:31:45 PM,-888.88,-888.88,,,,,
2594,12/10/24 05:31:45 PM,-888.88,-888.88,,,,,
2595,12/10/24 06:31:45 PM,-888.88,-888.88,,,,,
2596,12/10/24 07:31:45 PM,-888.88,-888.88,,,,,
2597,12/10/24 08:31:45 PM,-888.88,-888.88,,,,,
2598,12/10/24 09:31:45 PM,-888.88,-888.88,,,,,
2599,12/10/24 10:31:45 PM,-888.88,-888.88,,,,,
2600,12/10/24 11:31:45 PM,-888.88,-888.88,,,,,
2601,12/11/24 12:31:45 AM,-888.88,-888.88,,,,,
2602,12/11/24 01:31:45 AM,-888.88,-888.88,,,,,
2603,12/11/24 02:31:45 AM,-888.88,-888.88,,,,,
2604,12/11/24 03:31:45 AM,-888.88,-888.88,,,,,
2605,12/11/24 04:31:45 AM,-888.88,-888.88,,,,,
2606,12/11/24 05:31:45 AM,-888.88,-888.88,,,,,
2607,12/11/24 06:31:45 AM,-888.88,-888.88,,,,,
2608,12/11/24 07:31:45 AM,-888.88,-888.88,,,,,
2609,12/11/24 08:31:45 AM,-888.88,-888.88,,,,,
2610,12/11/24 09:31:45 AM,-888.88,-888.88,,,,,
2611,12/11/24 10:31:45 AM,-888.88,-888.88,,,,,
2612,12/11/24 11:31:45 AM,-888.88,-888.88,,,,,
2613,12/11/24 12:31:45 PM,-888.88,-888.88,,,,,
2614,12/11/24 01:31:45 PM,-888.88,-888.88,,,,,
2615,12/11/24 02:31:45 PM,-888.88,-888.88,,,,,
2616,12/11/24 03:31:45 PM,-888.88,-888.88,,,,,
2617,12/11/24 04:31:45 PM,-888.88,-888.88,,,,,
2618,12/11/24 05:31:45 PM,-888.88,-888.88,,,,,
2619,12/11/24 06:31:45 PM,-888.88,-888.88,,,,,
2620,12/11/24 07:31:45 PM,-888.88,-888.88,,,,,
2621,12/11/24 08:31:45 PM,-888.88,-888.88,,,,,
2622,12/11/24 09:31:45 PM,-888.88,-888.88,,,,,
2623,12/11/24 10:31:45 PM,-888.88,-888.88,,,,,
2624,12/11/24 11:31:45 PM,-888.88,-888.88,,,,,
2625,12/12/24 12:31:45 AM,-888.88,-888.88,,,,,
2626,12/12/24 01:31:45 AM,-888.88,-888.88,,,,,
2627,12/12/24 02:31:45 AM,-888.88,-888.88,,,,,
2628,12/12/24 03:31:45 AM,-888.88,-888.88,,,,,
2629,12/12/24 04:31:45 AM,-888.88,-888.88,,,,,
2630,12/12/24 05:31:45 AM,-888.88,-888.88,,,,,
2631,12/12/24 06:31:45 AM,-888.88,-888.88,,,,,
2632,12/12/24 07:31:45 AM,-888.88,-888.88,,,,,
2633,12/12/24 08:31:45 AM,-888.88,-888.88,,,,,
2634,12/12/24 09:31:45 AM,-888.88,-888.88,,,,,
2635,12/12/24 10:31:45 AM,-888.88,-888.88,,,,,
2636,12/12/24 11:31:45 AM,-888.88,-888.88,,,,,
2637,12/12/24 12:31:45 PM,-888.88,-888.88,,,,,
2638,12/12/24 01:31:45 PM,-888.88,-888.88,,,,,
2639,12/12/24 02:31:45 PM,-888.88,-888.88,,,,,
2640,12/12/24 03:31:45 PM,-888.88,-888.88,,,,,
2641,12/12/24 04:31:45 PM,-888.88,-888.88,,,,,
2642,12/12/24 05:31:45 PM,-888.88,-888.88,,,,,
2643,12/12/24 06:31:45 PM,-888.88,-888.88,,,,,
2644,12/12/24 07:31:45 PM,-888.88,-888.88,,,,,
2645,12/12/24 08:31:45 PM,-888.88,-888.88,,,,,
2646,12/12/24 09:31:45 PM,-888.88,-888.88,,,,,
2647,12/12/24 10:31:45 PM,-888.88,-888.88,,,,,
2648,12/12/24 11:31:45 PM,-888.88,-888.88,,,,,
2649,12/13/24 12:31:45 AM,-888.88,-888.88,,,,,
2650,12/13/24 01:31:45 AM,-888.88,-888.88,,,,,
2651,12/13/24 02:31:45 AM,-888.88,-888.88,,,,,
2652,12/13/24 03:31:45 AM,-888.88,-888.88,,,,,
2653,12/13/24 04:31:45 AM,-888.88,-888.88,,,,,
2654,12/13/24 05:31:45 AM,-888.88,-888.88,,,,,
2655,12/13/24 06:31:45 AM,-888.88,-888.88,,,,,
2656,12/13/24 07:31:45 AM,-888.88,-888.88,,,,,
2657,12/13/24 08:31:45 AM,-888.88,-888.88,,,,,
2658,12/13/24 09:31:45 AM,-888.88,-888.88,,,,,
2659,12/13/24 10:31:45 AM,-888.88,-888.88,,,,,
2660,12/13/24 11:31:45 AM,-888.88,-888.88,,,,,
2661,12/13/24 12:31:45 PM,-888.88,-888.88,,,,,
2662,12/13/24 01:31:45 PM,-888.88,-888.88,,,,,
2663,12/13/24 02:31:45 PM,-888.88,-888.88,,,,,
2664,12/13/24 03:31:45 PM,-888.88,-888.88,,,,,
2665,12/13/24 04:31:45 PM,-888.88,-888.88,,,,,
2666,12/13/24 05:31:45 PM,-888.88,-888.88,,,,,
2667,12/13/24 06:31:45 PM,-888.88,-888.88,,,,,
2668,12/13/24 07:31:45 PM,-888.88,-888.88,,,,,
2669,12/13/24 08:31:45 PM,-888.88,-888.88,,,,,
2670,12/13/24 09:31:45 PM,-888.88,-888.88,,,,,
2671,12/13/24 10:31:45 PM,-888.88,-888.88,,,,,
2672,12/13/24 11:31:45 PM,-888.88,-888.88,,,,,
2673,12/14/24 12:31:45 AM,-888.88,-888.88,,,,,
2674,12/14/24 01:31:45 AM,-888.88,-888.88,,,,,
2675,12/14/24 02:31:45 AM,-888.88,-888.88,,,,,
2676,12/14/24 03:31:45 AM,-888.88,-888.88,,,,,
2677,12/14/24 04:31:45 AM,-888.88,-888.88,,,,,
2678,12/14/24 05:31:45 AM,-888.88,-888.88,,,,,
2679,12/14/24 06:31:45 AM,-888.88,-888.88,,,,,
2680,12/14/24 07:31:45 AM,-888.88,-888.88,,,,,
2681,12/14/24 08:31:45 AM,-888.88,-888.88,,,,,
2682,12/14/24 09:31:45 AM,-888.88,-888.88,,,,,
2683,12/14/24 10:31:45 AM,-888.88,-888.88,,,,,
2684,12/14/24 11:31:45 AM,-888.88,-888.88,,,,,
2685,12/14/24 12:31:45 PM,-888.88,-888.88,,,,,
2686,12/14/24 01:31:45 PM,-888.88,-888.88,,,,,
2687,12/14/24 02:31:45 PM,-888.88,-888.88,,,,,
2688,12/14/24 03:31:45 PM,-888.88,-888.88,,,,,
2689,12/14/24 04:31:45 PM,-888.88,-888.88,,,,,
2690,12/14/24 05:31:45 PM,-888.88,-888.88,,,,,
2691,12/14/24 06:31:45 PM,-888.88,-888.88,,,,,
2692,12/14/24 07:31:45 PM,-888.88,-888.88,,,,,
2693,12/14/24 08:31:45 PM,-888.88,-888.88,,,,,
2694,12/14/24 09:31:45 PM,-888.88,-888.88,,,,,
2695,12/14/24 10:31:45 PM,-888.88,-888.88,,,,,
2696,12/14/24 11:31:45 PM,-888.88,-888.88,,,,,
2697,12/15/24 12:31:45 AM,-888.88,-888.88,,,,,
2698,12/15/24 01:31:45 AM,-888.88,-888.88,,,,,
2699,12/15/24 02:31:45 AM,-888.88,-888.88,,,,,
2700,12/15/24 03:31:45 AM,-888.88,-888.88,,,,,
2701,12/15/24 04:31:45 AM,-888.88,-888.88,,,,,
2702,12/15/24 05:31:45 AM,-888.88,-888.88,,,,,
2703,12/15/24 06:31:45 AM,-888.88,-888.88,,,,,
2704,12/15/24 07:31:45 AM,-888.88,-888.88,,,,,
2705,12/15/24 08:31:45 AM,-888.88,-888.88,,,,,
2706,12/15/24 09:31:45 AM,-888.88,-888.88,,,,,
2707,12/15/24 10:31:45 AM,-888.88,-888.88,,,,,
2708,12/15/24 11:31:45 AM,-888.88,-888.88,,,,,
2709,12/15/24 12:31:45 PM,-888.88,-888.88,,,,,
2710,12/15/24 01:31:45 PM,-888.88,-888.88,,,,,
2711,12/15/24 02:31:45 PM,-888.88,-888.88,,,,,
2712,12/15/24 03:31:45 PM,-888.88,-888.88,,,,,
2713,12/15/24 04:31:45 PM,-888.88,-888.88,,,,,
2714,12/15/24 05:31:45 PM,-888.88,-888.88,,,,,
2715,12/15/24 06:31:45 PM,-888.88,-888.88,,,,,
2716,12/15/24 07:31:45 PM,-888.88,-888.88,,,,,
2717,12/15/24 08:31:45 PM,-888.88,-888.88,,,,,
2718,12/15/24 09:31:45 PM,-888.88,-888.88,,,,,
2719,12/15/24 10:31:45 PM,-888.88,-888.88,,,,,
2720,12/15/24 11:31:45 PM,-888.88,-888.88,,,,,
2721,12/16/24 12:31:45 AM,-888.88,-888.88,,,,,
2722,12/16/24 01:31:45 AM,-888.88,-888.88,,,,,
2723,12/16/24 02:31:45 AM,-888.88,-888.88,,,,,
2724,12/16/24 03:31:45 AM,-888.88,-888.88,,,,,
2725,12/16/24 04:31:45 AM,-888.88,-888.88,,,,,
2726,12/16/24 05:31:45 AM,-888.88,-888.88,,,,,
2727,12/16/24 06:31:45 AM,-888.88,-888.88,,,,,
2728,12/16/24 07:31:45 AM,-888.88,-888.88,,,,,
2729,12/16/24 08:31:45 AM,-888.88,-888.88,,,,,
2730,12/16/24 09:31:45 AM,-888.88,-888.88,,,,,
2731,12/16/24 10:31:45 AM,-888.88,-888.88,,,,,
2732,12/16/24 11:31:45 AM,-888.88,-888.88,,,,,
2733,12/16/24 12:31:45 PM,-888.88,-888.88,,,,,
2734,12/16/24 01:31:45 PM,-888.88,-888.88,,,,,
2735,12/16/24 02:31:45 PM,-888.88,-888.88,,,,,
2736,12/16/24 03:31:45 PM,-888.88,-888.88,,,,,
2737,12/16/24 04:31:45 PM,-888.88,-888.88,,,,,
2738,12/16/24 05:31:45 PM,-888.88,-888.88,,,,,
2739,12/16/24 06:31:45 PM,-888.88,-888.88,,,,,
2740,12/16/24 07:31:45 PM,-888.88,-888.88,,,,,
2741,12/16/24 08:31:45 PM,-888.88,-888.88,,,,,
2742,12/16/24 09:31:45 PM,-888.88,-888.88,,,,,
2743,12/16/24 10:31:45 PM,-888.88,-888.88,,,,,
2744,12/16/24 11:31:45 PM,-888.88,-888.88,,,,,
2745,12/17/24 12:31:45 AM,-888.88,-888.88,,,,,
2746,12/17/24 01:31:45 AM,-888.88,-888.88,,,,,
2747,12/17/24 02:31:45 AM,-888.88,-888.88,,,,,
2748,12/17/24 03:31:45 AM,-888.88,-888.88,,,,,
2749,12/17/24 04:31:45 AM,-888.88,-888.88,,,,,
2750,12/17/24 05:31:45 AM,-888.88,-888.88,,,,,
2751,12/17/24 06:31:45 AM,-888.88,-888.88,,,,,
2752,12/17/24 07:31:45 AM,-888.88,-888.88,,,,,
2753,12/17/24 08:31:45 AM,-888.88,-888.88,,,,,
2754,12/17/24 09:31:45 AM,-888.88,-888.88,,,,,
2755,12/17/24 10:31:45 AM,-888.88,-888.88,,,,,
2756,12/17/24 11:31:45 AM,-888.88,-888.88,,,,,
2757,12/17/24 12:31:45 PM,-888.88,-888.88,,,,,
2758,12/17/24 01:31:45 PM,-888.88,-888.88,,,,,
2759,12/17/24 02:31:45 PM,-888.88,-888.88,,,,,
2760,12/17/24 03:31:45 PM,-888.88,-888.88,,,,,
2761,12/17/24 04:31:45 PM,-888.88,-888.88,,,,,
2762,12/17/24 05:31:45 PM,-888.88,-888.88,,,,,
2763,12/17/24 06:31:45 PM,-888.88,-888.88,,,,,
2764,12/17/24 07:31:45 PM,-888.88,-888.88,,,,,
2765,12/17/24 08:31:45 PM,-888.88,-888.88,,,,,
2766,12/17/24 09:31:45 PM,-888.88,-888.88,,,,,
2767,12/17/24 10:31:45 PM,-888.88,-888.88,,,,,
2768,12/17/24 11:31:45 PM,-888.88,-888.88,,,,,
2769,12/18/24 12:31:45 AM,-888.88,-888.88,,,,,
2770,12/18/24 01:31:45 AM,-888.88,-888.88,,,,,
2771,12/18/24 02:31:45 AM,-888.88,-888.88,,,,,
2772,12/18/24 03:31:45 AM,-888.88,-888.88,,,,,
2773,12/18/24 04:31:45 AM,-888.88,-888.88,,,,,
2774,12/18/24 05:31:45 AM,-888.88,-888.88,,,,,
2775,12/18/24 06:31:45 AM,-888.88,-888.88,,,,,
2776,12/18/24 07:31:45 AM,-888.88,-888.88,,,,,
2777,12/18/24 08:31:45 AM,-888.88,-888.88,,,,,
2778,12/18/24 09:31:45 AM,-888.88,-888.88,,,,,
2779,12/18/24 10:31:45 AM,-888.88,-888.88,,,,,
2780,12/18/24 11:31:45 AM,-888.88,-888.88,,,,,
2781,12/18/24 12:31:45 PM,-888.88,-888.88,,,,,
