"Plot Title: 21909585"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909585, SEN S/N: 21909585)","Temp, °F (LGR S/N: 21909585, SEN S/N: 21909585)","Expired Sensor Cap (LGR S/N: 21909585)","New Sensor Cap (LGR S/N: 21909585)","Coupler Attached (LGR S/N: 21909585)","Coupler Detached (LGR S/N: 21909585)","Stopped (LGR S/N: 21909585)","End Of File (LGR S/N: 21909585)"
1790,11/06/24 12:57:10 AM,3.10,84.74,,,,,,
1791,11/06/24 01:57:10 AM,2.94,84.81,,,,,,
1792,11/06/24 02:57:10 AM,3.03,84.96,,,,,,
1793,11/06/24 03:57:10 AM,2.62,84.85,,,,,,
1794,11/06/24 04:57:10 AM,2.81,84.92,,,,,,
1795,11/06/24 05:57:10 AM,3.07,84.92,,,,,,
1796,11/06/24 06:57:10 AM,2.90,84.81,,,,,,
1797,11/06/24 07:57:10 AM,1.69,84.78,,,,,,
1798,11/06/24 08:57:10 AM,2.04,84.63,,,,,,
1799,11/06/24 09:57:10 AM,2.92,84.52,,,,,,
1800,11/06/24 10:57:10 AM,3.57,84.60,,,,,,
1801,11/06/24 11:57:10 AM,6.65,84.67,,,,,,
1802,11/06/24 12:57:10 PM,4.62,84.70,,,,,,
1803,11/06/24 01:57:10 PM,7.70,84.88,,,,,,
1804,11/06/24 02:57:10 PM,5.85,85.06,,,,,,
1805,11/06/24 03:57:10 PM,6.86,85.14,,,,,,
1806,11/06/24 04:57:10 PM,5.87,85.14,,,,,,
1807,11/06/24 05:57:10 PM,4.29,85.17,,,,,,
1808,11/06/24 06:57:10 PM,3.01,85.10,,,,,,
1809,11/06/24 07:57:10 PM,2.75,85.06,,,,,,
1810,11/06/24 08:57:10 PM,3.04,85.03,,,,,,
1811,11/06/24 09:57:10 PM,3.01,84.99,,,,,,
1812,11/06/24 10:57:10 PM,2.91,84.81,,,,,,
1813,11/06/24 11:57:10 PM,2.71,84.78,,,,,,
1814,11/07/24 12:57:10 AM,2.60,84.78,,,,,,
1815,11/07/24 01:57:10 AM,2.26,84.78,,,,,,
1816,11/07/24 02:57:10 AM,2.73,84.85,,,,,,
1817,11/07/24 03:57:10 AM,2.57,84.88,,,,,,
1818,11/07/24 04:57:10 AM,2.45,84.92,,,,,,
1819,11/07/24 05:57:10 AM,2.21,84.85,,,,,,
1820,11/07/24 06:57:10 AM,2.40,84.78,,,,,,
1821,11/07/24 07:57:10 AM,1.87,84.74,,,,,,
1822,11/07/24 08:57:10 AM,2.52,84.85,,,,,,
1823,11/07/24 09:57:10 AM,4.03,84.92,,,,,,
1824,11/07/24 10:57:10 AM,5.15,84.78,,,,,,
1825,11/07/24 11:57:10 AM,5.73,84.78,,,,,,
1826,11/07/24 12:57:10 PM,8.55,84.67,,,,,,
1827,11/07/24 01:57:10 PM,8.77,84.63,,,,,,
1828,11/07/24 02:57:10 PM,10.13,84.70,,,,,,
1829,11/07/24 03:57:10 PM,11.59,84.67,,,,,,
1830,11/07/24 04:57:10 PM,9.62,84.67,,,,,,
1831,11/07/24 05:57:10 PM,6.65,84.63,,,,,,
1832,11/07/24 06:57:10 PM,4.48,84.74,,,,,,
1833,11/07/24 07:57:10 PM,3.62,84.85,,,,,,
1834,11/07/24 08:57:10 PM,3.21,84.92,,,,,,
1835,11/07/24 09:57:10 PM,2.73,84.88,,,,,,
1836,11/07/24 10:57:10 PM,2.81,84.85,,,,,,
1837,11/07/24 11:57:10 PM,2.87,84.81,,,,,,
1838,11/08/24 12:57:10 AM,3.13,84.63,,,,,,
1839,11/08/24 01:57:10 AM,2.95,84.60,,,,,,
1840,11/08/24 02:57:10 AM,2.43,84.67,,,,,,
1841,11/08/24 03:57:10 AM,2.50,84.70,,,,,,
1842,11/08/24 04:57:10 AM,2.30,84.74,,,,,,
1843,11/08/24 05:57:10 AM,2.29,84.81,,,,,,
1844,11/08/24 06:57:10 AM,2.08,84.92,,,,,,
1845,11/08/24 07:57:10 AM,1.64,84.70,,,,,,
1846,11/08/24 08:57:10 AM,2.29,84.63,,,,,,
1847,11/08/24 09:57:10 AM,3.79,84.67,,,,,,
1848,11/08/24 10:57:10 AM,4.76,84.70,,,,,,
1849,11/08/24 11:57:10 AM,5.52,84.74,,,,,,
1850,11/08/24 12:57:10 PM,6.54,84.81,,,,,,
1851,11/08/24 01:57:10 PM,9.78,84.78,,,,,,
1852,11/08/24 02:57:10 PM,9.72,84.63,,,,,,
1853,11/08/24 03:57:10 PM,11.25,84.67,,,,,,
1854,11/08/24 04:57:10 PM,10.60,84.67,,,,,,
1855,11/08/24 05:57:10 PM,6.49,84.63,,,,,,
1856,11/08/24 06:57:10 PM,4.24,84.56,,,,,,
1857,11/08/24 07:57:10 PM,3.40,84.60,,,,,,
1858,11/08/24 08:57:10 PM,2.97,84.63,,,,,,
1859,11/08/24 09:57:10 PM,2.72,84.67,,,,,,
1860,11/08/24 10:57:10 PM,2.49,84.67,,,,,,
1861,11/08/24 11:57:10 PM,2.16,84.70,,,,,,
1862,11/09/24 12:57:10 AM,2.02,84.67,,,,,,
1863,11/09/24 01:57:10 AM,1.78,84.63,,,,,,
1864,11/09/24 02:57:10 AM,2.70,84.52,,,,,,
1865,11/09/24 03:57:10 AM,2.94,84.52,,,,,,
1866,11/09/24 04:57:10 AM,2.41,84.56,,,,,,
1867,11/09/24 05:57:10 AM,2.08,84.60,,,,,,
1868,11/09/24 06:57:10 AM,2.13,84.63,,,,,,
1869,11/09/24 07:57:10 AM,1.29,84.81,,,,,,
1870,11/09/24 08:57:10 AM,1.87,85.06,,,,,,
1871,11/09/24 09:57:10 AM,2.73,85.17,,,,,,
1872,11/09/24 10:57:10 AM,3.92,85.28,,,,,,
1873,11/09/24 11:57:10 AM,4.83,84.92,,,,,,
1874,11/09/24 12:57:10 PM,5.82,85.03,,,,,,
1875,11/09/24 01:57:10 PM,8.26,85.21,,,,,,
1876,11/09/24 02:57:10 PM,8.17,84.99,,,,,,
1877,11/09/24 03:57:10 PM,8.30,85.10,,,,,,
1878,11/09/24 04:57:10 PM,7.36,85.03,,,,,,
1879,11/09/24 05:57:10 PM,4.98,84.81,,,,,,
1880,11/09/24 06:57:10 PM,3.31,84.81,,,,,,
1881,11/09/24 07:57:10 PM,2.82,84.85,,,,,,
1882,11/09/24 08:57:10 PM,2.57,84.88,,,,,,
1883,11/09/24 09:57:10 PM,2.50,84.88,,,,,,
1884,11/09/24 10:57:10 PM,2.19,84.92,,,,,,
1885,11/09/24 11:57:10 PM,2.08,84.92,,,,,,
1886,11/10/24 12:57:10 AM,2.20,84.88,,,,,,
1887,11/10/24 01:57:10 AM,2.43,84.78,,,,,,
1888,11/10/24 02:57:10 AM,2.71,84.78,,,,,,
1889,11/10/24 03:57:10 AM,3.24,84.81,,,,,,
1890,11/10/24 04:57:10 AM,3.28,84.85,,,,,,
1891,11/10/24 05:57:10 AM,2.71,84.85,,,,,,
1892,11/10/24 06:57:10 AM,2.23,84.85,,,,,,
1893,11/10/24 07:57:10 AM,2.43,84.88,,,,,,
1894,11/10/24 08:57:10 AM,2.70,84.99,,,,,,
1895,11/10/24 09:57:10 AM,3.45,85.17,,,,,,
1896,11/10/24 10:57:10 AM,5.33,85.28,,,,,,
1897,11/10/24 11:57:10 AM,8.82,85.14,,,,,,
1898,11/10/24 12:57:10 PM,10.39,85.28,,,,,,
1899,11/10/24 01:57:10 PM,10.98,85.28,,,,,,
1900,11/10/24 02:57:10 PM,11.48,85.46,,,,,,
1901,11/10/24 03:57:10 PM,10.49,85.46,,,,,,
1902,11/10/24 04:57:10 PM,10.28,85.53,,,,,,
1903,11/10/24 05:57:10 PM,7.16,85.86,,,,,,
1904,11/10/24 06:57:10 PM,4.85,85.89,,,,,,
1905,11/10/24 07:57:10 PM,3.09,85.53,,,,,,
1906,11/10/24 08:57:10 PM,3.04,85.35,,,,,,
1907,11/10/24 09:57:10 PM,2.70,85.42,,,,,,
1908,11/10/24 10:57:10 PM,2.52,85.35,,,,,,
1909,11/10/24 11:57:10 PM,2.86,85.46,,,,,,
1910,11/11/24 12:57:10 AM,2.63,85.42,,,,,,
1911,11/11/24 01:57:10 AM,2.35,85.42,,,,,,
1912,11/11/24 02:57:10 AM,2.68,85.21,,,,,,
1913,11/11/24 03:57:10 AM,3.06,85.10,,,,,,
1914,11/11/24 04:57:10 AM,2.92,85.10,,,,,,
1915,11/11/24 05:57:10 AM,2.95,85.10,,,,,,
1916,11/11/24 06:57:10 AM,2.51,85.10,,,,,,
1917,11/11/24 07:57:10 AM,2.96,85.17,,,,,,
1918,11/11/24 08:57:10 AM,3.65,85.21,,,,,,
1919,11/11/24 09:57:10 AM,5.64,85.32,,,,,,
1920,11/11/24 10:57:10 AM,7.58,85.32,,,,,,
1921,11/11/24 11:57:10 AM,9.07,85.32,,,,,,
1922,11/11/24 12:57:10 PM,8.72,85.32,,,,,,
1923,11/11/24 01:57:10 PM,9.74,85.39,,,,,,
1924,11/11/24 02:57:10 PM,11.89,85.50,,,,,,
1925,11/11/24 03:57:10 PM,12.27,85.39,,,,,,
1926,11/11/24 04:57:10 PM,10.39,85.39,,,,,,
1927,11/11/24 05:57:10 PM,7.67,85.35,,,,,,
1928,11/11/24 06:57:10 PM,4.94,85.32,,,,,,
1929,11/11/24 07:57:10 PM,4.11,85.28,,,,,,
1930,11/11/24 08:57:10 PM,3.78,85.28,,,,,,
1931,11/11/24 09:57:10 PM,3.75,85.24,,,,,,
1932,11/11/24 10:57:10 PM,3.77,85.24,,,,,,
1933,11/11/24 11:57:10 PM,3.75,85.21,,,,,,
1934,11/12/24 12:57:10 AM,3.72,85.21,,,,,,
1935,11/12/24 01:57:10 AM,3.70,85.21,,,,,,
1936,11/12/24 02:57:10 AM,3.84,85.21,,,,,,
1937,11/12/24 03:57:10 AM,3.81,85.21,,,,,,
1938,11/12/24 04:57:10 AM,3.82,85.17,,,,,,
1939,11/12/24 05:57:10 AM,3.75,85.10,,,,,,
1940,11/12/24 06:57:10 AM,3.55,84.96,,,,,,
1941,11/12/24 07:57:10 AM,3.74,84.85,,,,,,
1942,11/12/24 08:57:10 AM,5.09,84.88,,,,,,
1943,11/12/24 09:57:10 AM,7.12,85.03,,,,,,
1944,11/12/24 10:57:10 AM,9.23,85.14,,,,,,
1945,11/12/24 11:57:10 AM,10.18,85.06,,,,,,
1946,11/12/24 12:57:10 PM,10.75,85.24,,,,,,
1947,11/12/24 01:57:10 PM,11.80,85.32,,,,,,
1948,11/12/24 02:57:10 PM,11.86,85.35,,,,,,
1949,11/12/24 03:57:10 PM,12.55,85.42,,,,,,
1950,11/12/24 04:57:10 PM,10.39,85.28,,,,,,
1951,11/12/24 05:57:10 PM,9.05,85.32,,,,,,
1952,11/12/24 06:57:10 PM,5.29,85.57,,,,,,
1953,11/12/24 07:57:10 PM,3.47,85.57,,,,,,
1954,11/12/24 08:57:10 PM,3.19,85.50,,,,,,
1955,11/12/24 09:57:10 PM,3.34,85.50,,,,,,
1956,11/12/24 10:57:10 PM,2.77,85.50,,,,,,
1957,11/12/24 11:57:10 PM,2.84,85.53,,,,,,
1958,11/13/24 12:57:10 AM,2.61,85.46,,,,,,
1959,11/13/24 01:57:10 AM,2.95,85.46,,,,,,
1960,11/13/24 02:57:10 AM,3.12,85.06,,,,,,
1961,11/13/24 03:57:10 AM,3.25,85.06,,,,,,
1962,11/13/24 04:57:10 AM,3.47,84.85,,,,,,
1963,11/13/24 05:57:10 AM,3.57,84.96,,,,,,
1964,11/13/24 06:57:10 AM,3.38,84.96,,,,,,
1965,11/13/24 07:57:10 AM,3.19,84.96,,,,,,
1966,11/13/24 08:57:10 AM,3.59,84.99,,,,,,
1967,11/13/24 09:57:10 AM,4.64,84.96,,,,,,
1968,11/13/24 10:57:10 AM,7.83,85.03,,,,,,
1969,11/13/24 11:57:10 AM,9.04,85.10,,,,,,
1970,11/13/24 12:57:10 PM,10.89,85.17,,,,,,
1971,11/13/24 01:57:10 PM,12.54,85.24,,,,,,
1972,11/13/24 02:57:10 PM,12.11,85.28,,,,,,
1973,11/13/24 03:57:10 PM,13.20,85.42,,,,,,
1974,11/13/24 04:57:10 PM,10.87,85.32,,,,,,
1975,11/13/24 05:57:10 PM,7.91,85.32,,,,,,
1976,11/13/24 06:57:10 PM,5.70,85.46,,,,,,
1977,11/13/24 07:57:10 PM,3.87,85.50,,,,,,
1978,11/13/24 08:57:10 PM,3.86,85.46,,,,,,
1979,11/13/24 09:57:10 PM,3.72,85.42,,,,,,
1980,11/13/24 10:57:10 PM,3.61,85.42,,,,,,
1981,11/13/24 11:57:10 PM,3.24,85.42,,,,,,
1982,11/14/24 12:57:10 AM,3.37,85.35,,,,,,
1983,11/14/24 01:57:10 AM,3.13,85.35,,,,,,
1984,11/14/24 02:57:10 AM,3.29,85.28,,,,,,
1985,11/14/24 03:57:10 AM,3.23,85.24,,,,,,
1986,11/14/24 04:57:10 AM,3.37,85.17,,,,,,
1987,11/14/24 05:57:10 AM,3.42,85.14,,,,,,
1988,11/14/24 06:57:10 AM,3.22,85.14,,,,,,
1989,11/14/24 07:57:10 AM,2.49,85.03,,,,,,
1990,11/14/24 08:57:10 AM,4.52,84.92,,,,,,
1991,11/14/24 09:57:10 AM,6.54,84.88,,,,,,
1992,11/14/24 10:57:10 AM,8.57,84.88,,,,,,
1993,11/14/24 11:57:10 AM,8.67,84.85,,,,,,
1994,11/14/24 12:57:10 PM,9.25,84.81,,,,,,
1995,11/14/24 01:57:10 PM,10.00,84.74,,,,,,
1996,11/14/24 02:57:10 PM,10.74,84.78,,,,,,
1997,11/14/24 03:57:10 PM,7.12,85.14,,,,,,
1998,11/14/24 04:57:10 PM,5.02,85.10,,,,,,
1999,11/14/24 05:57:10 PM,3.77,84.81,,,,,,
2000,11/14/24 06:57:10 PM,3.86,84.60,,,,,,
2001,11/14/24 07:57:10 PM,3.65,84.60,,,,,,
2002,11/14/24 08:57:10 PM,3.56,84.67,,,,,,
2003,11/14/24 09:57:10 PM,3.68,84.63,,,,,,
2004,11/14/24 10:57:10 PM,3.68,84.63,,,,,,
2005,11/14/24 11:57:10 PM,3.66,84.60,,,,,,
2006,11/15/24 12:57:10 AM,3.59,84.56,,,,,,
2007,11/15/24 01:57:10 AM,3.62,84.34,,,,,,
2008,11/15/24 02:57:10 AM,3.59,84.16,,,,,,
2009,11/15/24 03:57:10 AM,3.56,84.16,,,,,,
2010,11/15/24 04:57:10 AM,3.77,84.27,,,,,,
2011,11/15/24 05:57:10 AM,3.54,84.63,,,,,,
2012,11/15/24 06:57:10 AM,3.80,84.92,,,,,,
2013,11/15/24 07:57:10 AM,2.92,84.96,,,,,,
2014,11/15/24 08:57:10 AM,4.15,84.81,,,,,,
2015,11/15/24 09:57:10 AM,4.71,84.78,,,,,,
2016,11/15/24 10:57:10 AM,5.48,84.74,,,,,,
2017,11/15/24 11:57:10 AM,8.85,84.74,,,,,,
2018,11/15/24 12:57:10 PM,9.69,84.63,,,,,,
2019,11/15/24 01:57:10 PM,5.68,84.52,,,,,,
2020,11/15/24 02:57:10 PM,4.67,83.55,,,,,,
2021,11/15/24 03:57:10 PM,4.35,83.98,,,,,,
2022,11/15/24 04:57:10 PM,4.18,84.60,,,,,,
2023,11/15/24 05:57:10 PM,4.36,84.49,,,,,,
2024,11/15/24 06:57:10 PM,4.29,84.70,,,,,,
2025,11/15/24 07:57:10 PM,3.88,84.81,,,,,,
2026,11/15/24 08:57:10 PM,3.88,84.85,,,,,,
2027,11/15/24 09:57:10 PM,3.87,84.85,,,,,,
2028,11/15/24 10:57:10 PM,3.88,84.70,,,,,,
2029,11/15/24 11:57:10 PM,3.93,84.63,,,,,,
2030,11/16/24 12:57:10 AM,3.94,84.63,,,,,,
2031,11/16/24 01:57:10 AM,3.91,84.60,,,,,,
2032,11/16/24 02:57:10 AM,3.83,84.42,,,,,,
2033,11/16/24 03:57:10 AM,3.74,84.24,,,,,,
2034,11/16/24 04:57:10 AM,3.94,84.60,,,,,,
2035,11/16/24 05:57:10 AM,4.06,84.70,,,,,,
2036,11/16/24 06:57:10 AM,4.02,84.74,,,,,,
2037,11/16/24 07:57:10 AM,4.00,84.74,,,,,,
2038,11/16/24 08:57:10 AM,4.42,84.60,,,,,,
2039,11/16/24 09:57:10 AM,5.07,84.45,,,,,,
2040,11/16/24 10:57:10 AM,7.43,84.45,,,,,,
2041,11/16/24 11:57:10 AM,7.25,84.45,,,,,,
2042,11/16/24 12:57:10 PM,6.98,84.45,,,,,,
2043,11/16/24 01:57:10 PM,5.65,84.24,,,,,,
2044,11/16/24 02:57:10 PM,4.87,84.24,,,,,,
2045,11/16/24 03:57:10 PM,5.08,84.02,,,,,,
2046,11/16/24 04:57:10 PM,5.23,83.88,,,,,,
2047,11/16/24 05:57:10 PM,5.38,84.09,,,,,,
2048,11/16/24 06:57:10 PM,4.67,84.34,,,,,,
2049,11/16/24 07:57:10 PM,4.17,84.31,,,,,,
2050,11/16/24 08:57:10 PM,4.09,84.34,,,,,,
2051,11/16/24 09:57:10 PM,4.17,84.31,,,,,,
2052,11/16/24 10:57:10 PM,4.29,84.31,,,,,,
2053,11/16/24 11:57:10 PM,4.28,84.34,,,,,,
2054,11/17/24 12:57:10 AM,4.31,84.34,,,,,,
2055,11/17/24 01:57:10 AM,4.31,84.31,,,,,,
2056,11/17/24 02:57:10 AM,4.22,84.24,,,,,,
2057,11/17/24 03:57:10 AM,4.12,84.02,,,,,,
2058,11/17/24 04:57:10 AM,4.08,83.77,,,,,,
2059,11/17/24 05:57:10 AM,3.99,83.73,,,,,,
2060,11/17/24 06:57:10 AM,3.88,83.98,,,,,,
2061,11/17/24 07:57:10 AM,4.00,84.16,,,,,,
2062,11/17/24 08:57:10 AM,4.25,84.34,,,,,,
2063,11/17/24 09:57:10 AM,4.50,84.38,,,,,,
2064,11/17/24 10:57:10 AM,5.59,84.38,,,,,,
2065,11/17/24 11:57:10 AM,6.34,84.24,,,,,,
2066,11/17/24 12:57:10 PM,9.64,84.09,,,,,,
2067,11/17/24 01:57:10 PM,13.26,84.16,,,,,,
2068,11/17/24 02:57:10 PM,10.01,84.20,,,,,,
2069,11/17/24 03:57:10 PM,15.77,84.42,,,,,,
2070,11/17/24 04:57:10 PM,15.25,84.45,,,,,,
2071,11/17/24 05:57:10 PM,8.99,84.42,,,,,,
2072,11/17/24 06:57:10 PM,6.48,84.38,,,,,,
2073,11/17/24 07:57:10 PM,4.11,84.34,,,,,,
2074,11/17/24 08:57:10 PM,3.82,84.34,,,,,,
2075,11/17/24 09:57:10 PM,3.84,84.20,,,,,,
2076,11/17/24 10:57:10 PM,3.03,84.45,,,,,,
2077,11/17/24 11:57:10 PM,3.43,84.56,,,,,,
2078,11/18/24 12:57:10 AM,3.35,84.60,,,,,,
2079,11/18/24 01:57:10 AM,3.23,84.60,,,,,,
2080,11/18/24 02:57:10 AM,3.19,84.31,,,,,,
2081,11/18/24 03:57:10 AM,3.29,84.16,,,,,,
2082,11/18/24 04:57:10 AM,3.14,84.24,,,,,,
2083,11/18/24 05:57:10 AM,3.13,84.63,,,,,,
2084,11/18/24 06:57:10 AM,3.15,84.70,,,,,,
2085,11/18/24 07:57:10 AM,3.50,84.74,,,,,,
2086,11/18/24 08:57:10 AM,5.13,84.78,,,,,,
2087,11/18/24 09:57:10 AM,8.51,84.81,,,,,,
2088,11/18/24 10:57:10 AM,11.35,84.88,,,,,,
2089,11/18/24 11:57:10 AM,13.49,84.96,,,,,,
2090,11/18/24 12:57:10 PM,15.99,84.99,,,,,,
2091,11/18/24 01:57:10 PM,16.32,85.06,,,,,,
2092,11/18/24 02:57:10 PM,15.53,85.06,,,,,,
2093,11/18/24 03:57:10 PM,-888.88,-888.88,Logged,,,,,
2094,11/18/24 04:57:10 PM,-888.88,-888.88,,,,,,
2095,11/18/24 05:57:10 PM,-888.88,-888.88,,,,,,
2096,11/18/24 06:57:10 PM,-888.88,-888.88,,,,,,
2097,11/18/24 07:57:10 PM,-888.88,-888.88,,,,,,
2098,11/18/24 08:57:10 PM,-888.88,-888.88,,,,,,
2099,11/18/24 09:57:10 PM,-888.88,-888.88,,,,,,
2100,11/18/24 10:57:10 PM,-888.88,-888.88,,,,,,
2101,11/18/24 11:57:10 PM,-888.88,-888.88,,,,,,
2102,11/19/24 12:57:10 AM,-888.88,-888.88,,,,,,
2103,11/19/24 01:57:10 AM,-888.88,-888.88,,,,,,
2104,11/19/24 02:57:10 AM,-888.88,-888.88,,,,,,
2105,11/19/24 03:57:10 AM,-888.88,-888.88,,,,,,
2106,11/19/24 04:57:10 AM,-888.88,-888.88,,,,,,
2107,11/19/24 05:57:10 AM,-888.88,-888.88,,,,,,
2108,11/19/24 06:57:10 AM,-888.88,-888.88,,,,,,
2109,11/19/24 07:57:10 AM,-888.88,-888.88,,,,,,
2110,11/19/24 08:57:10 AM,-888.88,-888.88,,,,,,
2111,11/19/24 09:57:10 AM,-888.88,-888.88,,,,,,
2112,11/19/24 10:57:10 AM,-888.88,-888.88,,,,,,
2113,11/19/24 11:57:10 AM,-888.88,-888.88,,,,,,
2114,11/19/24 12:57:10 PM,-888.88,-888.88,,,,,,
2115,11/19/24 01:57:10 PM,-888.88,-888.88,,,,,,
2116,11/19/24 02:57:10 PM,-888.88,-888.88,,,,,,
2117,11/19/24 03:57:10 PM,-888.88,-888.88,,,,,,
2118,11/19/24 04:57:10 PM,-888.88,-888.88,,,,,,
2119,11/19/24 05:57:10 PM,-888.88,-888.88,,,,,,
2120,11/19/24 06:57:10 PM,-888.88,-888.88,,,,,,
2121,11/19/24 07:57:10 PM,-888.88,-888.88,,,,,,
2122,11/19/24 08:57:10 PM,-888.88,-888.88,,,,,,
2123,11/19/24 09:57:10 PM,-888.88,-888.88,,,,,,
2124,11/19/24 10:57:10 PM,-888.88,-888.88,,,,,,
2125,11/19/24 11:57:10 PM,-888.88,-888.88,,,,,,
2126,11/20/24 12:57:10 AM,-888.88,-888.88,,,,,,
2127,11/20/24 01:57:10 AM,-888.88,-888.88,,,,,,
2128,11/20/24 02:57:10 AM,-888.88,-888.88,,,,,,
2129,11/20/24 03:57:10 AM,-888.88,-888.88,,,,,,
2130,11/20/24 04:57:10 AM,-888.88,-888.88,,,,,,
2131,11/20/24 05:57:10 AM,-888.88,-888.88,,,,,,
2132,11/20/24 06:57:10 AM,-888.88,-888.88,,,,,,
2133,11/20/24 07:57:10 AM,-888.88,-888.88,,,,,,
2134,11/20/24 08:57:10 AM,-888.88,-888.88,,,,,,
2135,11/20/24 09:57:10 AM,-888.88,-888.88,,,,,,
2136,11/20/24 10:57:10 AM,-888.88,-888.88,,,,,,
2137,11/20/24 11:57:10 AM,-888.88,-888.88,,,,,,
2138,11/20/24 12:57:10 PM,-888.88,-888.88,,,,,,
2139,11/20/24 01:57:10 PM,-888.88,-888.88,,,,,,
2140,11/20/24 02:57:10 PM,-888.88,-888.88,,,,,,
2141,11/20/24 03:57:10 PM,-888.88,-888.88,,,,,,
2142,11/20/24 04:57:10 PM,-888.88,-888.88,,,,,,
2143,11/20/24 05:57:10 PM,-888.88,-888.88,,,,,,
2144,11/20/24 06:57:10 PM,-888.88,-888.88,,,,,,
2145,11/20/24 07:57:10 PM,-888.88,-888.88,,,,,,
2146,11/20/24 08:57:10 PM,-888.88,-888.88,,,,,,
2147,11/20/24 09:57:10 PM,-888.88,-888.88,,,,,,
2148,11/20/24 10:57:10 PM,-888.88,-888.88,,,,,,
2149,11/20/24 11:57:10 PM,-888.88,-888.88,,,,,,
2150,11/21/24 12:57:10 AM,-888.88,-888.88,,,,,,
2151,11/21/24 01:57:10 AM,-888.88,-888.88,,,,,,
2152,11/21/24 02:57:10 AM,-888.88,-888.88,,,,,,
2153,11/21/24 03:57:10 AM,-888.88,-888.88,,,,,,
2154,11/21/24 04:57:10 AM,-888.88,-888.88,,,,,,
2155,11/21/24 05:57:10 AM,-888.88,-888.88,,,,,,
2156,11/21/24 06:57:10 AM,-888.88,-888.88,,,,,,
2157,11/21/24 07:57:10 AM,-888.88,-888.88,,,,,,
2158,11/21/24 08:57:10 AM,-888.88,-888.88,,,,,,
2159,11/21/24 09:57:10 AM,-888.88,-888.88,,,,,,
2160,11/21/24 10:57:10 AM,-888.88,-888.88,,,,,,
2161,11/21/24 11:57:10 AM,-888.88,-888.88,,,,,,
2162,11/21/24 12:57:10 PM,-888.88,-888.88,,,,,,
2163,11/21/24 01:57:10 PM,-888.88,-888.88,,,,,,
2164,11/21/24 02:57:10 PM,-888.88,-888.88,,,,,,
2165,11/21/24 03:57:10 PM,-888.88,-888.88,,,,,,
2166,11/21/24 04:57:10 PM,-888.88,-888.88,,,,,,
2167,11/21/24 05:57:10 PM,-888.88,-888.88,,,,,,
2168,11/21/24 06:57:10 PM,-888.88,-888.88,,,,,,
2169,11/21/24 07:57:10 PM,-888.88,-888.88,,,,,,
2170,11/21/24 08:57:10 PM,-888.88,-888.88,,,,,,
2171,11/21/24 09:57:10 PM,-888.88,-888.88,,,,,,
2172,11/21/24 10:57:10 PM,-888.88,-888.88,,,,,,
2173,11/21/24 11:57:10 PM,-888.88,-888.88,,,,,,
2174,11/22/24 12:57:10 AM,-888.88,-888.88,,,,,,
2175,11/22/24 01:57:10 AM,-888.88,-888.88,,,,,,
2176,11/22/24 02:57:10 AM,-888.88,-888.88,,,,,,
2177,11/22/24 03:57:10 AM,-888.88,-888.88,,,,,,
2178,11/22/24 04:57:10 AM,-888.88,-888.88,,,,,,
2179,11/22/24 05:57:10 AM,-888.88,-888.88,,,,,,
2180,11/22/24 06:57:10 AM,-888.88,-888.88,,,,,,
2181,11/22/24 07:57:10 AM,-888.88,-888.88,,,,,,
2182,11/22/24 08:57:10 AM,-888.88,-888.88,,,,,,
2183,11/22/24 09:57:10 AM,-888.88,-888.88,,,,,,
2184,11/22/24 10:57:10 AM,-888.88,-888.88,,,,,,
2185,11/22/24 11:57:10 AM,-888.88,-888.88,,,,,,
2186,11/22/24 12:57:10 PM,-888.88,-888.88,,,,,,
2187,11/22/24 01:57:10 PM,-888.88,-888.88,,,,,,
2188,11/22/24 02:57:10 PM,-888.88,-888.88,,,,,,
2189,11/22/24 03:57:10 PM,-888.88,-888.88,,,,,,
2190,11/22/24 04:57:10 PM,-888.88,-888.88,,,,,,
2191,11/22/24 05:57:10 PM,-888.88,-888.88,,,,,,
2192,11/22/24 06:57:10 PM,-888.88,-888.88,,,,,,
2193,11/22/24 07:57:10 PM,-888.88,-888.88,,,,,,
2194,11/22/24 08:57:10 PM,-888.88,-888.88,,,,,,
2195,11/22/24 09:57:10 PM,-888.88,-888.88,,,,,,
2196,11/22/24 10:57:10 PM,-888.88,-888.88,,,,,,
2197,11/22/24 11:57:10 PM,-888.88,-888.88,,,,,,
2198,11/23/24 12:57:10 AM,-888.88,-888.88,,,,,,
2199,11/23/24 01:57:10 AM,-888.88,-888.88,,,,,,
2200,11/23/24 02:57:10 AM,-888.88,-888.88,,,,,,
2201,11/23/24 03:57:10 AM,-888.88,-888.88,,,,,,
2202,11/23/24 04:57:10 AM,-888.88,-888.88,,,,,,
2203,11/23/24 05:57:10 AM,-888.88,-888.88,,,,,,
2204,11/23/24 06:57:10 AM,-888.88,-888.88,,,,,,
2205,11/23/24 07:57:10 AM,-888.88,-888.88,,,,,,
2206,11/23/24 08:57:10 AM,-888.88,-888.88,,,,,,
2207,11/23/24 09:57:10 AM,-888.88,-888.88,,,,,,
2208,11/23/24 10:57:10 AM,-888.88,-888.88,,,,,,
2209,11/23/24 11:57:10 AM,-888.88,-888.88,,,,,,
2210,11/23/24 12:57:10 PM,-888.88,-888.88,,,,,,
2211,11/23/24 01:57:10 PM,-888.88,-888.88,,,,,,
2212,11/23/24 02:57:10 PM,-888.88,-888.88,,,,,,
