"Plot Title: 21909587"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909587, SEN S/N: 21909587)","Temp, °F (LGR S/N: 21909587, SEN S/N: 21909587)","Coupler Detached (LGR S/N: 21909587)","Coupler Attached (LGR S/N: 21909587)","Host Connected (LGR S/N: 21909587)","Stopped (LGR S/N: 21909587)","End Of File (LGR S/N: 21909587)"
2253,07/22/24 05:31:45 AM,3.79,85.89,,,,,
2254,07/22/24 06:31:45 AM,3.16,85.75,,,,,
2255,07/22/24 07:31:45 AM,2.80,85.60,,,,,
2256,07/22/24 08:31:45 AM,2.64,85.68,,,,,
2257,07/22/24 09:31:45 AM,3.85,85.28,,,,,
2258,07/22/24 10:31:45 AM,5.50,85.89,,,,,
2259,07/22/24 11:31:45 AM,5.14,86.43,,,,,
2260,07/22/24 12:31:45 PM,8.43,86.54,,,,,
2261,07/22/24 01:31:45 PM,9.07,86.58,,,,,
2262,07/22/24 02:31:45 PM,9.55,86.79,,,,,
2263,07/22/24 03:31:45 PM,9.79,86.72,,,,,
2264,07/22/24 04:31:45 PM,10.52,86.68,,,,,
2265,07/22/24 05:31:45 PM,10.08,86.65,,,,,
2266,07/22/24 06:31:45 PM,8.63,86.61,,,,,
2267,07/22/24 07:31:45 PM,5.59,86.43,,,,,
2268,07/22/24 08:31:45 PM,3.89,86.32,,,,,
2269,07/22/24 09:31:45 PM,3.90,86.25,,,,,
2270,07/22/24 10:31:45 PM,4.19,85.96,,,,,
2271,07/22/24 11:31:45 PM,3.89,85.86,,,,,
2272,07/23/24 12:31:45 AM,3.86,85.60,,,,,
2273,07/23/24 01:31:45 AM,4.21,85.50,,,,,
2274,07/23/24 02:31:45 AM,2.75,85.42,,,,,
2275,07/23/24 03:31:45 AM,3.15,85.35,,,,,
2276,07/23/24 04:31:45 AM,2.27,85.32,,,,,
2277,07/23/24 05:31:45 AM,2.88,85.28,,,,,
2278,07/23/24 06:31:45 AM,3.51,85.21,,,,,
2279,07/23/24 07:31:45 AM,3.90,85.17,,,,,
2280,07/23/24 08:31:45 AM,4.28,85.14,,,,,
2281,07/23/24 09:31:45 AM,3.96,85.21,,,,,
2282,07/23/24 10:31:45 AM,4.80,85.39,,,,,
2283,07/23/24 11:31:45 AM,5.46,85.53,,,,,
2284,07/23/24 12:31:45 PM,8.63,85.68,,,,,
2285,07/23/24 01:31:45 PM,7.73,85.93,,,,,
2286,07/23/24 02:31:45 PM,11.44,86.22,,,,,
2287,07/23/24 03:31:45 PM,11.41,86.36,,,,,
2288,07/23/24 04:31:45 PM,11.39,86.54,,,,,
2289,07/23/24 05:31:45 PM,10.96,86.58,,,,,
2290,07/23/24 06:31:45 PM,8.24,86.50,,,,,
2291,07/23/24 07:31:45 PM,6.31,86.43,,,,,
2292,07/23/24 08:31:45 PM,6.65,86.68,,,,,
2293,07/23/24 09:31:45 PM,5.82,86.25,,,,,
2294,07/23/24 10:31:45 PM,5.75,86.04,,,,,
2295,07/23/24 11:31:45 PM,5.56,85.93,,,,,
2296,07/24/24 12:31:45 AM,5.13,85.78,,,,,
2297,07/24/24 01:31:45 AM,4.57,85.71,,,,,
2298,07/24/24 02:31:45 AM,5.14,85.71,,,,,
2299,07/24/24 03:31:45 AM,4.99,85.57,,,,,
2300,07/24/24 04:31:45 AM,3.89,85.42,,,,,
2301,07/24/24 05:31:45 AM,3.25,85.32,,,,,
2302,07/24/24 06:31:45 AM,2.87,85.24,,,,,
2303,07/24/24 07:31:45 AM,2.71,84.96,,,,,
2304,07/24/24 08:31:45 AM,2.05,84.88,,,,,
2305,07/24/24 09:31:45 AM,4.84,85.14,,,,,
2306,07/24/24 10:31:45 AM,6.82,85.57,,,,,
2307,07/24/24 11:31:45 AM,8.46,86.00,,,,,
2308,07/24/24 12:31:45 PM,9.50,86.22,,,,,
2309,07/24/24 01:31:45 PM,9.47,86.14,,,,,
2310,07/24/24 02:31:45 PM,10.35,86.11,,,,,
2311,07/24/24 03:31:45 PM,11.27,86.36,,,,,
2312,07/24/24 04:31:45 PM,7.73,86.76,,,,,
2313,07/24/24 05:31:45 PM,9.06,86.68,,,,,
2314,07/24/24 06:31:45 PM,9.16,86.36,,,,,
2315,07/24/24 07:31:45 PM,6.13,86.29,,,,,
2316,07/24/24 08:31:45 PM,4.73,86.32,,,,,
2317,07/24/24 09:31:45 PM,5.27,86.90,,,,,
2318,07/24/24 10:31:45 PM,5.29,86.72,,,,,
2319,07/24/24 11:31:45 PM,3.44,86.61,,,,,
2320,07/25/24 12:31:45 AM,3.53,86.54,,,,,
2321,07/25/24 01:31:45 AM,3.22,86.25,,,,,
2322,07/25/24 02:31:45 AM,3.83,86.14,,,,,
2323,07/25/24 03:31:45 AM,3.91,86.04,,,,,
2324,07/25/24 04:31:45 AM,3.23,85.96,,,,,
2325,07/25/24 05:31:45 AM,3.70,85.93,,,,,
2326,07/25/24 06:31:45 AM,3.63,85.82,,,,,
2327,07/25/24 07:31:45 AM,2.46,85.57,,,,,
2328,07/25/24 08:31:45 AM,3.81,85.57,,,,,
2329,07/25/24 09:31:45 AM,4.87,85.75,,,,,
2330,07/25/24 10:31:45 AM,6.85,86.00,,,,,
2331,07/25/24 11:31:45 AM,6.28,86.32,,,,,
2332,07/25/24 12:31:45 PM,6.22,86.58,,,,,
2333,07/25/24 01:31:45 PM,8.69,86.61,,,,,
2334,07/25/24 02:31:45 PM,9.26,86.54,,,,,
2335,07/25/24 03:31:45 PM,6.88,86.18,,,,,
2336,07/25/24 04:31:45 PM,6.63,86.07,,,,,
2337,07/25/24 05:31:45 PM,9.47,86.36,,,,,
2338,07/25/24 06:31:45 PM,8.22,86.40,,,,,
2339,07/25/24 07:31:45 PM,6.35,86.43,,,,,
2340,07/25/24 08:31:45 PM,5.22,86.54,,,,,
2341,07/25/24 09:31:45 PM,4.56,86.36,,,,,
2342,07/25/24 10:31:45 PM,4.52,86.18,,,,,
2343,07/25/24 11:31:45 PM,3.33,86.14,,,,,
2344,07/26/24 12:31:45 AM,4.02,86.18,,,,,
2345,07/26/24 01:31:45 AM,4.06,86.04,,,,,
2346,07/26/24 02:31:45 AM,3.90,85.93,,,,,
2347,07/26/24 03:31:45 AM,3.61,85.86,,,,,
2348,07/26/24 04:31:45 AM,2.93,85.82,,,,,
2349,07/26/24 05:31:45 AM,2.43,85.75,,,,,
2350,07/26/24 06:31:45 AM,1.19,85.75,,,,,
2351,07/26/24 07:31:45 AM,2.01,85.68,,,,,
2352,07/26/24 08:31:45 AM,2.65,85.50,,,,,
2353,07/26/24 09:31:45 AM,4.80,85.53,,,,,
2354,07/26/24 10:31:45 AM,7.08,85.60,,,,,
2355,07/26/24 11:31:45 AM,7.69,86.00,,,,,
2356,07/26/24 12:31:45 PM,10.05,86.47,,,,,
2357,07/26/24 01:31:45 PM,11.91,86.72,,,,,
2358,07/26/24 02:31:45 PM,12.60,86.72,,,,,
2359,07/26/24 03:31:45 PM,10.16,86.65,,,,,
2360,07/26/24 04:31:45 PM,10.73,86.65,,,,,
2361,07/26/24 05:31:45 PM,7.07,86.54,,,,,
2362,07/26/24 06:31:45 PM,6.46,86.54,,,,,
2363,07/26/24 07:31:45 PM,5.32,86.54,,,,,
2364,07/26/24 08:31:45 PM,5.81,86.58,,,,,
2365,07/26/24 09:31:45 PM,5.70,86.36,,,,,
2366,07/26/24 10:31:45 PM,5.12,86.14,,,,,
2367,07/26/24 11:31:45 PM,4.33,86.00,,,,,
2368,07/27/24 12:31:45 AM,5.21,86.00,,,,,
2369,07/27/24 01:31:45 AM,3.61,86.04,,,,,
2370,07/27/24 02:31:45 AM,2.86,86.04,,,,,
2371,07/27/24 03:31:45 AM,5.02,86.07,,,,,
2372,07/27/24 04:31:45 AM,4.25,85.96,,,,,
2373,07/27/24 05:31:45 AM,5.17,86.00,,,,,
2374,07/27/24 06:31:45 AM,4.79,85.96,,,,,
2375,07/27/24 07:31:45 AM,4.61,85.75,,,,,
2376,07/27/24 08:31:45 AM,5.04,85.53,,,,,
2377,07/27/24 09:31:45 AM,6.74,85.78,,,,,
2378,07/27/24 10:31:45 AM,6.95,86.11,,,,,
2379,07/27/24 11:31:45 AM,8.26,86.29,,,,,
2380,07/27/24 12:31:45 PM,8.49,86.43,,,,,
2381,07/27/24 01:31:45 PM,11.44,86.83,,,,,
2382,07/27/24 02:31:45 PM,11.77,87.12,,,,,
2383,07/27/24 03:31:45 PM,11.82,86.94,,,,,
2384,07/27/24 04:31:45 PM,10.86,86.68,,,,,
2385,07/27/24 05:31:45 PM,10.33,86.61,,,,,
2386,07/27/24 06:31:45 PM,8.79,86.65,,,,,
2387,07/27/24 07:31:45 PM,7.27,86.58,,,,,
2388,07/27/24 08:31:45 PM,6.79,86.43,,,,,
2389,07/27/24 09:31:45 PM,7.03,86.50,,,,,
2390,07/27/24 10:31:45 PM,6.38,86.22,,,,,
2391,07/27/24 11:31:45 PM,4.83,86.04,,,,,
2392,07/28/24 12:31:45 AM,5.67,85.86,,,,,
2393,07/28/24 01:31:45 AM,4.05,85.57,,,,,
2394,07/28/24 02:31:45 AM,4.61,85.71,,,,,
2395,07/28/24 03:31:45 AM,4.52,85.75,,,,,
2396,07/28/24 04:31:45 AM,4.52,85.57,,,,,
2397,07/28/24 05:31:45 AM,4.01,85.46,,,,,
2398,07/28/24 06:31:45 AM,3.39,85.53,,,,,
2399,07/28/24 07:31:45 AM,4.61,85.86,,,,,
2400,07/28/24 08:31:45 AM,5.19,85.89,,,,,
2401,07/28/24 09:31:45 AM,6.45,85.93,,,,,
2402,07/28/24 10:31:45 AM,6.64,85.86,,,,,
2403,07/28/24 11:31:45 AM,8.73,86.18,,,,,
2404,07/28/24 12:31:45 PM,9.91,86.32,,,,,
2405,07/28/24 01:31:45 PM,10.51,86.68,,,,,
2406,07/28/24 02:31:45 PM,11.22,86.97,,,,,
2407,07/28/24 03:31:45 PM,11.05,86.61,,,,,
2408,07/28/24 04:31:45 PM,8.59,86.58,,,,,
2409,07/28/24 05:31:45 PM,8.07,86.50,,,,,
2410,07/28/24 06:31:45 PM,8.78,86.72,,,,,
2411,07/28/24 07:31:45 PM,6.34,86.58,,,,,
2412,07/28/24 08:31:45 PM,4.63,86.50,,,,,
2413,07/28/24 09:31:45 PM,4.60,86.36,,,,,
2414,07/28/24 10:31:45 PM,5.19,86.04,,,,,
2415,07/28/24 11:31:45 PM,4.93,85.89,,,,,
2416,07/29/24 12:31:45 AM,4.33,85.96,,,,,
2417,07/29/24 01:31:45 AM,4.04,85.89,,,,,
2418,07/29/24 02:31:45 AM,4.18,85.86,,,,,
2419,07/29/24 03:31:45 AM,2.20,85.82,,,,,
2420,07/29/24 04:31:45 AM,3.59,85.78,,,,,
2421,07/29/24 05:31:45 AM,4.74,85.86,,,,,
2422,07/29/24 06:31:45 AM,4.56,85.82,,,,,
2423,07/29/24 07:31:45 AM,4.16,85.78,,,,,
2424,07/29/24 08:31:45 AM,5.13,85.71,,,,,
2425,07/29/24 09:31:45 AM,6.13,85.75,,,,,
2426,07/29/24 10:31:45 AM,7.30,85.89,,,,,
2427,07/29/24 11:31:45 AM,9.09,86.18,,,,,
2428,07/29/24 12:31:45 PM,8.53,86.58,,,,,
2429,07/29/24 01:31:45 PM,12.43,86.68,,,,,
2430,07/29/24 02:31:45 PM,10.00,86.76,,,,,
2431,07/29/24 03:31:45 PM,11.78,86.83,,,,,
2432,07/29/24 04:31:45 PM,11.38,86.68,,,,,
2433,07/29/24 05:31:45 PM,10.58,86.72,,,,,
2434,07/29/24 06:31:45 PM,8.75,86.94,,,,,
2435,07/29/24 07:31:45 PM,6.67,86.68,,,,,
2436,07/29/24 08:31:45 PM,7.08,86.76,,,,,
2437,07/29/24 09:31:45 PM,6.79,86.58,,,,,
2438,07/29/24 10:31:45 PM,6.60,86.68,,,,,
2439,07/29/24 11:31:45 PM,6.18,86.40,,,,,
2440,07/30/24 12:31:45 AM,5.77,86.32,,,,,
2441,07/30/24 01:31:45 AM,5.67,86.18,,,,,
2442,07/30/24 02:31:45 AM,5.05,85.93,,,,,
2443,07/30/24 03:31:45 AM,4.63,85.68,,,,,
2444,07/30/24 04:31:45 AM,4.70,85.71,,,,,
2445,07/30/24 05:31:45 AM,4.43,85.75,,,,,
2446,07/30/24 06:31:45 AM,4.32,85.68,,,,,
2447,07/30/24 07:31:45 AM,4.57,85.60,,,,,
2448,07/30/24 08:31:45 AM,4.65,85.50,,,,,
2449,07/30/24 09:31:45 AM,5.98,85.57,,,,,
2450,07/30/24 10:31:45 AM,7.17,85.82,,,,,
2451,07/30/24 11:31:45 AM,8.30,86.04,,,,,
2452,07/30/24 12:31:45 PM,10.08,86.36,,,,,
2453,07/30/24 01:31:45 PM,11.37,86.58,,,,,
2454,07/30/24 02:31:45 PM,11.88,86.65,,,,,
2455,07/30/24 03:31:45 PM,13.79,86.86,,,,,
2456,07/30/24 04:31:45 PM,12.57,86.90,,,,,
2457,07/30/24 05:31:45 PM,10.30,86.76,,,,,
2458,07/30/24 06:31:45 PM,8.36,86.58,,,,,
2459,07/30/24 07:31:45 PM,7.28,86.29,,,,,
2460,07/30/24 08:31:45 PM,6.48,86.18,,,,,
2461,07/30/24 09:31:45 PM,6.31,86.18,,,,,
2462,07/30/24 10:31:45 PM,5.96,86.00,,,,,
2463,07/30/24 11:31:45 PM,6.33,86.07,,,,,
2464,07/31/24 12:31:45 AM,5.88,85.89,,,,,
2465,07/31/24 01:31:45 AM,5.21,85.75,,,,,
2466,07/31/24 02:31:45 AM,4.66,85.68,,,,,
2467,07/31/24 03:31:45 AM,4.38,85.53,,,,,
2468,07/31/24 04:31:45 AM,2.82,85.17,,,,,
2469,07/31/24 05:31:45 AM,3.51,85.32,,,,,
2470,07/31/24 06:31:45 AM,2.39,85.06,,,,,
2471,07/31/24 07:31:45 AM,2.09,85.10,,,,,
2472,07/31/24 08:31:45 AM,4.27,85.42,,,,,
2473,07/31/24 09:31:45 AM,5.51,85.53,,,,,
2474,07/31/24 10:31:45 AM,7.56,85.82,,,,,
2475,07/31/24 11:31:45 AM,7.40,85.93,,,,,
2476,07/31/24 12:31:45 PM,8.91,86.29,,,,,
2477,07/31/24 01:31:45 PM,12.42,86.43,,,,,
2478,07/31/24 02:31:45 PM,12.16,86.54,,,,,
2479,07/31/24 03:31:45 PM,12.01,86.50,,,,,
2480,07/31/24 04:31:45 PM,12.21,86.50,,,,,
2481,07/31/24 05:31:45 PM,13.61,86.68,,,,,
2482,07/31/24 06:31:45 PM,11.40,86.86,,,,,
2483,07/31/24 07:31:45 PM,7.20,87.19,,,,,
2484,07/31/24 08:31:45 PM,6.78,86.94,,,,,
2485,07/31/24 09:31:45 PM,6.06,86.76,,,,,
2486,07/31/24 10:31:45 PM,5.81,86.58,,,,,
2487,07/31/24 11:31:45 PM,5.82,86.58,,,,,
2488,08/01/24 12:31:45 AM,4.98,86.11,,,,,
2489,08/01/24 01:31:45 AM,5.08,86.07,,,,,
2490,08/01/24 02:31:45 AM,3.70,85.78,,,,,
2491,08/01/24 03:31:45 AM,2.72,85.50,,,,,
2492,08/01/24 04:31:45 AM,2.85,85.39,,,,,
2493,08/01/24 05:31:45 AM,2.64,85.60,,,,,
2494,08/01/24 06:31:45 AM,1.76,85.57,,,,,
2495,08/01/24 07:31:45 AM,2.96,85.68,,,,,
2496,08/01/24 08:31:45 AM,4.35,85.68,,,,,
2497,08/01/24 09:31:45 AM,4.70,85.82,,,,,
2498,08/01/24 10:31:45 AM,5.90,85.82,,,,,
2499,08/01/24 11:31:45 AM,6.55,85.93,,,,,
2500,08/01/24 12:31:45 PM,5.91,86.00,,,,,
2501,08/01/24 01:31:45 PM,7.10,85.93,,,,,
2502,08/01/24 02:31:45 PM,7.48,85.93,,,,,
2503,08/01/24 03:31:45 PM,7.09,85.86,,,,,
2504,08/01/24 04:31:45 PM,8.27,86.04,,,,,
2505,08/01/24 05:31:45 PM,8.08,86.11,,,,,
2506,08/01/24 06:31:45 PM,6.95,86.25,,,,,
2507,08/01/24 07:31:45 PM,6.85,86.22,,,,,
2508,08/01/24 08:31:45 PM,6.13,86.14,,,,,
2509,08/01/24 09:31:45 PM,6.35,86.07,,,,,
2510,08/01/24 10:31:45 PM,5.96,86.11,,,,,
2511,08/01/24 11:31:45 PM,4.48,86.04,,,,,
2512,08/02/24 12:31:45 AM,5.84,85.96,,,,,
2513,08/02/24 01:31:45 AM,5.63,85.96,,,,,
2514,08/02/24 02:31:45 AM,5.48,85.93,,,,,
2515,08/02/24 03:31:45 AM,5.28,85.89,,,,,
2516,08/02/24 04:31:45 AM,5.43,85.78,,,,,
2517,08/02/24 05:31:45 AM,5.05,85.71,,,,,
2518,08/02/24 06:31:45 AM,4.27,85.93,,,,,
2519,08/02/24 07:31:45 AM,4.51,85.53,,,,,
2520,08/02/24 08:31:45 AM,4.38,85.46,,,,,
2521,08/02/24 09:31:45 AM,4.48,85.50,,,,,
2522,08/02/24 10:31:45 AM,4.56,85.64,,,,,
2523,08/02/24 11:31:45 AM,3.91,85.71,,,,,
2524,08/02/24 12:31:45 PM,6.50,85.78,,,,,
2525,08/02/24 01:31:45 PM,8.54,86.11,,,,,
2526,08/02/24 02:31:45 PM,6.72,86.14,,,,,
2527,08/02/24 03:31:45 PM,4.79,86.25,,,,,
2528,08/02/24 04:31:45 PM,7.30,86.68,,,,,
2529,08/02/24 05:31:45 PM,8.11,86.58,,,,,
2530,08/02/24 06:31:45 PM,7.28,86.65,,,,,
2531,08/02/24 07:31:45 PM,5.36,86.54,,,,,
2532,08/02/24 08:31:45 PM,3.97,86.29,,,,,
2533,08/02/24 09:31:45 PM,2.91,86.29,,,,,
2534,08/02/24 10:31:45 PM,3.81,86.04,,,,,
2535,08/02/24 11:31:45 PM,3.40,85.96,,,,,
2536,08/03/24 12:31:45 AM,2.53,86.00,,,,,
2537,08/03/24 01:31:45 AM,2.87,86.00,,,,,
2538,08/03/24 02:31:45 AM,3.47,86.04,,,,,
2539,08/03/24 03:31:45 AM,3.69,86.04,,,,,
2540,08/03/24 04:31:45 AM,3.38,85.93,,,,,
2541,08/03/24 05:31:45 AM,4.36,85.93,,,,,
2542,08/03/24 06:31:45 AM,3.58,85.89,,,,,
2543,08/03/24 07:31:45 AM,3.47,85.89,,,,,
2544,08/03/24 08:31:45 AM,4.75,85.68,,,,,
2545,08/03/24 09:31:45 AM,6.27,85.46,,,,,
2546,08/03/24 10:31:45 AM,7.57,85.32,,,,,
2547,08/03/24 11:31:45 AM,6.93,85.50,,,,,
2548,08/03/24 12:31:45 PM,7.79,85.89,,,,,
2549,08/03/24 01:31:45 PM,7.21,86.04,,,,,
2550,08/03/24 02:31:45 PM,9.59,86.14,,,,,
2551,08/03/24 03:31:45 PM,7.50,86.04,,,,,
2552,08/03/24 04:31:45 PM,11.28,86.29,,,,,
2553,08/03/24 05:31:45 PM,12.56,86.68,,,,,
2554,08/03/24 06:31:45 PM,12.94,86.86,,,,,
2555,08/03/24 07:31:45 PM,9.26,86.58,,,,,
2556,08/03/24 08:31:45 PM,5.39,86.43,,,,,
2557,08/03/24 09:31:45 PM,4.25,86.43,,,,,
2558,08/03/24 10:31:45 PM,3.16,86.43,,,,,
2559,08/03/24 11:31:45 PM,2.71,86.32,,,,,
2560,08/04/24 12:31:45 AM,2.95,86.29,,,,,
2561,08/04/24 01:31:45 AM,3.45,86.25,,,,,
2562,08/04/24 02:31:45 AM,3.47,86.25,,,,,
2563,08/04/24 03:31:45 AM,2.28,86.25,,,,,
2564,08/04/24 04:31:45 AM,1.61,86.25,,,,,
2565,08/04/24 05:31:45 AM,0.92,86.22,,,,,
2566,08/04/24 06:31:45 AM,3.99,85.32,,,,,
2567,08/04/24 07:31:45 AM,3.91,85.17,,,,,
2568,08/04/24 08:31:45 AM,4.24,85.32,,,,,
2569,08/04/24 09:31:45 AM,4.27,85.71,,,,,
2570,08/04/24 10:31:45 AM,4.29,85.71,,,,,
2571,08/04/24 11:31:45 AM,5.34,86.22,,,,,
2572,08/04/24 12:31:45 PM,5.84,86.40,,,,,
2573,08/04/24 01:31:45 PM,7.45,86.36,,,,,
2574,08/04/24 02:31:45 PM,7.47,86.36,,,,,
2575,08/04/24 03:31:45 PM,6.40,86.58,,,,,
2576,08/04/24 04:31:45 PM,7.80,86.58,,,,,
2577,08/04/24 05:31:45 PM,8.12,86.61,,,,,
2578,08/04/24 06:31:45 PM,9.40,86.72,,,,,
2579,08/04/24 07:31:45 PM,11.45,87.15,,,,,
2580,08/04/24 08:31:45 PM,8.42,86.76,,,,,
2581,08/04/24 09:31:45 PM,4.82,86.54,,,,,
2582,08/04/24 10:31:45 PM,4.14,86.54,,,,,
2583,08/04/24 11:31:45 PM,5.06,86.36,,,,,
2584,08/05/24 12:31:45 AM,4.08,86.36,,,,,
2585,08/05/24 01:31:45 AM,3.77,86.36,,,,,
2586,08/05/24 02:31:45 AM,3.79,86.36,,,,,
2587,08/05/24 03:31:45 AM,4.11,86.36,,,,,
2588,08/05/24 04:31:45 AM,4.32,86.36,,,,,
2589,08/05/24 05:31:45 AM,4.70,86.32,,,,,
2590,08/05/24 06:31:45 AM,4.68,86.25,,,,,
2591,08/05/24 07:31:45 AM,4.34,86.25,,,,,
2592,08/05/24 08:31:45 AM,5.33,86.25,,,,,
2593,08/05/24 09:31:45 AM,6.12,86.07,,,,,
2594,08/05/24 10:31:45 AM,7.84,86.07,,,,,
2595,08/05/24 11:31:45 AM,8.65,86.25,,,,,
2596,08/05/24 12:31:45 PM,9.28,86.58,,,,,
2597,08/05/24 01:31:45 PM,9.01,87.19,,,,,
2598,08/05/24 02:31:45 PM,8.77,87.73,,,,,
2599,08/05/24 03:31:45 PM,10.43,87.76,,,,,
2600,08/05/24 04:31:45 PM,12.75,87.94,,,,,
2601,08/05/24 05:31:45 PM,12.32,87.30,,,,,
2602,08/05/24 06:31:45 PM,10.54,86.90,,,,,
2603,08/05/24 07:31:45 PM,8.66,86.83,,,,,
2604,08/05/24 08:31:45 PM,6.50,86.76,,,,,
2605,08/05/24 09:31:45 PM,6.63,86.68,,,,,
2606,08/05/24 10:31:45 PM,6.17,86.68,,,,,
2607,08/05/24 11:31:45 PM,6.44,86.47,,,,,
2608,08/06/24 12:31:45 AM,6.17,86.47,,,,,
2609,08/06/24 01:31:45 AM,6.48,86.50,,,,,
2610,08/06/24 02:31:45 AM,6.28,86.47,,,,,
2611,08/06/24 03:31:45 AM,6.28,86.40,,,,,
2612,08/06/24 04:31:45 AM,5.93,86.40,,,,,
2613,08/06/24 05:31:45 AM,5.61,86.40,,,,,
2614,08/06/24 06:31:45 AM,4.65,86.40,,,,,
2615,08/06/24 07:31:45 AM,5.78,86.40,,,,,
2616,08/06/24 08:31:45 AM,5.84,86.40,,,,,
2617,08/06/24 09:31:45 AM,6.76,86.54,,,,,
2618,08/06/24 10:31:45 AM,7.79,86.61,,,,,
2619,08/06/24 11:31:45 AM,8.61,86.79,,,,,
2620,08/06/24 12:31:45 PM,9.32,86.94,,,,,
2621,08/06/24 01:31:45 PM,10.11,87.08,,,,,
2622,08/06/24 02:31:45 PM,9.54,87.22,,,,,
2623,08/06/24 03:31:45 PM,10.70,87.40,,,,,
2624,08/06/24 04:31:45 PM,10.84,87.51,,,,,
2625,08/06/24 05:31:45 PM,10.08,87.69,,,,,
2626,08/06/24 06:31:45 PM,10.60,87.91,,,,,
2627,08/06/24 07:31:45 PM,9.03,87.98,,,,,
2628,08/06/24 08:31:45 PM,7.57,88.02,,,,,
2629,08/06/24 09:31:45 PM,6.47,88.02,,,,,
2630,08/06/24 10:31:45 PM,6.09,88.05,,,,,
2631,08/06/24 11:31:45 PM,5.41,87.84,,,,,
2632,08/07/24 12:31:45 AM,5.80,87.76,,,,,
2633,08/07/24 01:31:45 AM,6.00,87.66,,,,,
2634,08/07/24 02:31:45 AM,5.72,87.40,,,,,
2635,08/07/24 03:31:45 AM,4.68,87.30,,,,,
2636,08/07/24 04:31:45 AM,4.25,87.08,,,,,
2637,08/07/24 05:31:45 AM,4.21,87.08,,,,,
2638,08/07/24 06:31:45 AM,3.96,86.97,,,,,
2639,08/07/24 07:31:45 AM,3.86,86.86,,,,,
2640,08/07/24 08:31:45 AM,5.24,86.86,,,,,
2641,08/07/24 09:31:45 AM,6.18,87.01,,,,,
2642,08/07/24 10:31:45 AM,7.81,87.19,,,,,
2643,08/07/24 11:31:45 AM,8.91,87.22,,,,,
2644,08/07/24 12:31:45 PM,10.41,87.55,,,,,
2645,08/07/24 01:31:45 PM,10.80,87.80,,,,,
2646,08/07/24 02:31:45 PM,11.66,88.05,,,,,
2647,08/07/24 03:31:45 PM,11.21,87.80,,,,,
2648,08/07/24 04:31:45 PM,10.67,87.73,,,,,
2649,08/07/24 05:31:45 PM,10.77,87.69,,,,,
2650,08/07/24 06:31:45 PM,10.99,87.80,,,,,
2651,08/07/24 07:31:45 PM,8.83,87.76,,,,,
2652,08/07/24 08:31:45 PM,6.89,87.69,,,,,
2653,08/07/24 09:31:45 PM,5.58,87.69,,,,,
2654,08/07/24 10:31:45 PM,5.69,87.40,,,,,
2655,08/07/24 11:31:45 PM,4.82,87.15,,,,,
2656,08/08/24 12:31:45 AM,3.66,87.15,,,,,
2657,08/08/24 01:31:45 AM,3.48,87.12,,,,,
2658,08/08/24 02:31:45 AM,3.42,87.15,,,,,
2659,08/08/24 03:31:45 AM,4.47,87.08,,,,,
2660,08/08/24 04:31:45 AM,4.66,87.08,,,,,
2661,08/08/24 05:31:45 AM,4.36,87.04,,,,,
2662,08/08/24 06:31:45 AM,4.25,86.97,,,,,
2663,08/08/24 07:31:45 AM,4.92,87.01,,,,,
2664,08/08/24 08:31:45 AM,6.09,86.94,,,,,
2665,08/08/24 09:31:45 AM,7.62,87.01,,,,,
2666,08/08/24 10:31:45 AM,9.35,87.15,,,,,
2667,08/08/24 11:31:45 AM,8.42,87.26,,,,,
2668,08/08/24 12:31:45 PM,9.29,87.30,,,,,
2669,08/08/24 01:31:45 PM,10.74,87.58,,,,,
2670,08/08/24 02:31:45 PM,13.79,88.05,,,,,
2671,08/08/24 03:31:45 PM,13.70,88.63,,,,,
2672,08/08/24 04:31:45 PM,15.50,88.77,,,,,
2673,08/08/24 05:31:45 PM,14.74,88.30,,,,,
2674,08/08/24 06:31:45 PM,12.13,88.02,,,,,
2675,08/08/24 07:31:45 PM,9.70,87.87,,,,,
2676,08/08/24 08:31:45 PM,6.18,87.69,,,,,
2677,08/08/24 09:31:45 PM,5.86,87.48,,,,,
2678,08/08/24 10:31:45 PM,5.67,87.30,,,,,
2679,08/08/24 11:31:45 PM,5.79,87.26,,,,,
2680,08/09/24 12:31:45 AM,5.03,87.26,,,,,
2681,08/09/24 01:31:45 AM,4.45,87.22,,,,,
2682,08/09/24 02:31:45 AM,2.97,87.26,,,,,
2683,08/09/24 03:31:45 AM,3.37,87.22,,,,,
2684,08/09/24 04:31:45 AM,4.56,87.15,,,,,
2685,08/09/24 05:31:45 AM,3.80,87.12,,,,,
2686,08/09/24 06:31:45 AM,3.13,87.12,,,,,
2687,08/09/24 07:31:45 AM,2.93,86.94,,,,,
2688,08/09/24 08:31:45 AM,2.86,86.76,,,,,
2689,08/09/24 09:31:45 AM,5.43,86.32,,,,,
2690,08/09/24 10:31:45 AM,5.29,86.22,,,,,
2691,08/09/24 11:31:45 AM,5.96,86.18,,,,,
2692,08/09/24 12:31:45 PM,7.70,86.36,,,,,
2693,08/09/24 01:31:45 PM,8.00,86.54,,,,,
2694,08/09/24 02:31:45 PM,9.29,86.72,,,,,
2695,08/09/24 03:31:45 PM,9.56,86.83,,,,,
2696,08/09/24 04:31:45 PM,10.25,87.01,,,,,
2697,08/09/24 05:31:45 PM,11.08,87.15,,,,,
